,user_id,item_id,time
19524,34832,65743,0.9841739663887256
19444,34832,53525,0.9841735077332244
25382,34832,14777,0.9841734616784079
2070,34832,44534,0.9841734326575649
23472,34832,1966,0.9841581279480728
18324,34832,19241,0.9841490355917022
16641,34832,23825,0.9840938095578678
1033,34832,19270,0.9840938057725404
7751,34821,106920,0.9842490218600486
4069,34821,76358,0.9842489997789722
28091,34821,25774,0.984173657884544
25992,34821,102131,0.9841732497000746
19640,34821,82943,0.984146484281047
8192,34821,46066,0.9841422623792406
23483,34799,3030,0.9842343726430816
5924,34799,92622,0.9842218602434216
11569,34799,39990,0.9842092355457159
15890,34799,40070,0.9841768741510426
1687,34799,113851,0.9840679532482997
7437,34799,60727,0.9840679046699315
23377,34799,108103,0.9840678706019852
15512,34799,107440,0.984067804989644
817,34799,115500,0.9840675072105566
11865,34788,83303,0.9842595337141874
11486,34788,27951,0.9842595236199809
24403,34788,7568,0.9842594952300256
14008,34788,18150,0.9842594617929672
5482,34788,29951,0.984259040359852
1015,34788,16831,0.984258991150596
8048,34788,23975,0.9842589589753132
25462,34788,23692,0.9842589305853578
1440,34788,80369,0.98425890598073
28501,34788,79846,0.9842588876849808
536,34788,78063,0.9842587362718856
21391,34788,83280,0.9842587192379124
17116,34788,98895,0.984258648578468
10642,34788,33316,0.9842582056951644
19483,34777,60075,0.9842815037543104
6872,34777,106767,0.9842813201659324
3833,34777,43071,0.9842813069172864
17827,34777,75300,0.9842810406825941
16099,34777,69093,0.9842807826494442
6430,34777,39186,0.984280771293462
22389,34777,101243,0.9842803839282932
24642,34766,37034,0.9842596882817222
18228,34766,7436,0.9842467569724986
18198,34766,4336,0.9842181947847404
14921,34766,19865,0.9841964215816412
28510,34766,81060,0.9841661294992696
11591,34766,43950,0.9841566434688516
11600,34766,45626,0.9841442029904116
11289,34766,5507,0.9841441001556844
16525,34766,7400,0.9841403085194238
22682,34766,13069,0.9841402492159615
25035,34766,91162,0.9841065150092244
28499,34766,79702,0.9840940467717172
6965,34766,595,0.9840923957380908
13620,34766,88137,0.9840916229004172
18057,34766,105058,0.9840901611331598
10790,34766,55786,0.9840888968338144
12120,34766,1003,0.98408872712497
8599,34766,107831,0.9840872729283676
18973,34766,111384,0.9840872476928518
925,34766,8222,0.984085777093164
9080,34755,51405,0.9842463992590609
2703,34755,11465,0.984246380332424
6008,34755,105634,0.984246345002702
2819,34755,23221,0.9842463267069528
3606,34755,15498,0.984245915998932
27877,34755,1511,0.9842457948684558
5266,34755,3673,0.9842457727873792
21756,34755,12272,0.9842456945572802
9075,34755,50880,0.9841716030826636
2221,34755,64825,0.9841069351805636
19324,34755,35068,0.9841056570016844
27259,34733,35502,0.9842819661951387
13088,34733,11330,0.9842812324725148
16734,34733,35428,0.9842812103914385
489,34733,70898,0.984279975112936
26698,34733,83248,0.9842799681731692
9699,34733,18697,0.9842675100298685
11787,34733,71741,0.984267450726406
15840,34733,31673,0.984258906611618
24553,34733,25746,0.9842579975021584
5301,34733,7406,0.9842578605994848
18368,34733,24243,0.9842549540989436
14467,34733,83297,0.9842548550495436
23017,34733,56349,0.9842543837762848
8140,34733,36789,0.9842521397080352
25353,34733,11643,0.984231530493106
20417,34733,62446,0.984231260473086
6170,34733,5767,0.9842309734190928
5607,34733,46370,0.9841744048558141
27620,34733,86591,0.9841742351469696
25459,34733,23522,0.984122432310864
16841,34733,53087,0.9841223824707204
27056,34733,11811,0.9841223023479572
24482,34733,16334,0.9841222872066476
10852,34733,64458,0.9841216954338003
11559,34733,38549,0.9841216424392172
4686,34733,42351,0.9841211055536168
356,34733,49849,0.9841193314968506
14297,34733,59600,0.9841193176173167
22776,34722,25808,0.9841677552973802
7562,34722,77892,0.9841676379522314
13696,34722,99635,0.9841663667131192
15639,34722,4471,0.9841663522026974
20802,34722,1087,0.9841660966930992
16471,34722,1616,0.9841658512777072
7217,34722,30412,0.9841470060253378
24560,34722,26356,0.9841469896222524
6457,34722,43574,0.9840940934574216
23165,34722,75101,0.9840937994636616
23474,34678,2089,0.9842820639827627
8564,34678,103315,0.9842779979102672
8404,34678,79874,0.9842739217435649
19390,34678,44966,0.9842734082008168
26811,34678,100008,0.9842180692380491
8920,34678,27511,0.9841483990258142
13626,34678,88686,0.9841483321516972
18082,34678,107298,0.9841482911439838
10068,34678,74778,0.9841482854659928
5040,34678,93418,0.9841193990018556
6024,34678,107116,0.9841193321277384
4759,34678,51467,0.9840955394524812
10148,34678,89996,0.9840951905714742
24589,34656,29749,0.984275770245103
25475,34656,25555,0.98425153531743
10640,34656,33123,0.9842515119745778
1969,34656,29572,0.9842001993383682
12867,34656,101588,0.984171539362986
12723,34656,84035,0.9841714977243848
12100,34656,115600,0.9840896356035416
18151,34656,116522,0.9840896286637748
4118,34656,84018,0.9840896128915774
22357,34656,97686,0.9840895863942858
4762,34634,51853,0.9842505978180152
4901,34634,71927,0.9842505631191808
24961,34634,82230,0.9842504836273058
8280,34634,59692,0.9842504123369734
20289,34634,44052,0.98425034735552
17764,34634,66339,0.9841216537951992
17968,34634,94098,0.9841216487480959
6763,34634,91028,0.9841167051105356
2277,34634,73114,0.9841165473885616
10297,34634,110529,0.984116396606354
16871,34634,59212,0.9841163902974752
212,34634,28459,0.9841163152218154
8786,34634,12487,0.9841162243739582
2144,34634,53705,0.9841161442511952
18820,34634,89226,0.9841159165006644
22411,34634,103689,0.9841158881107092
22315,34634,90706,0.9841158212365921
14249,34634,52663,0.9841156079964828
12884,34634,104689,0.9841154136830106
23932,34634,64787,0.9841153960181496
20660,34634,98204,0.9841153770915126
23096,34634,66438,0.984115062278452
20366,34634,54068,0.9841150458753668
11119,34623,102697,0.9842544380326438
7458,34623,63619,0.984155955170156
10164,34623,92118,0.9841559469686132
3963,34623,61772,0.9840699380216236
2247,34623,69114,0.9840699247729776
12201,34623,7998,0.9840698957521344
22943,34623,45379,0.9840698635768516
10867,34623,66504,0.9840697790378734
27093,34623,16877,0.9840692194403088
25613,34623,42884,0.9840669860971536
27967,34601,10354,0.9841632791477514
12175,34601,6255,0.9841630526589964
24660,34579,40339,0.984277281852504
10567,34579,26595,0.984259420785254
18638,34579,60753,0.9842204703973848
9651,34579,12314,0.9841608350880386
12143,34579,3311,0.98416081363785
20318,34579,48852,0.9841607833552312
7415,34568,57432,0.9842261811946278
6945,34568,116019,0.9842129886978148
12749,34568,86841,0.9842106108813312
9000,34568,39686,0.9841652279604649
26484,34568,51100,0.984163643170068
18419,34568,31846,0.984163619196328
24735,34557,50773,0.9842618635831908
18552,34557,50337,0.9842493120684812
21345,34557,77093,0.984249025645376
11874,34557,84896,0.9842483657366358
10637,34557,32753,0.9842478174950532
5696,34557,57788,0.9842476200271416
25805,34557,75049,0.9842136252637028
15017,34557,34019,0.9841715298996676
6422,34557,37807,0.9841715229599008
24779,34557,56860,0.9841715002479364
14548,34557,95373,0.9841714851066268
9712,34557,19664,0.98410952812982
7368,34546,51362,0.9842591829405168
28221,34546,44151,0.9842591166972876
28124,34546,29399,0.98425911291196
21812,34546,19311,0.9842590851528928
26447,34546,44789,0.9842311204159728
20735,34546,107995,0.9842021298553328
19707,34546,90771,0.9841410813570975
9792,34546,30791,0.9841410081741016
6406,34546,35956,0.9841211068153928
23280,34546,92659,0.9841173587103969
16846,34546,54753,0.9841172634463244
18223,34546,7269,0.9841163108056
27386,34524,54330,0.9842343259573773
28067,34524,22244,0.9842343108160678
16124,34524,73089,0.9842219845283374
25892,34524,88780,0.9841652494106536
10568,34524,26595,0.9841633441292048
13062,34524,8217,0.9841608666324336
19957,34524,2838,0.9841607972347648
11099,34524,100912,0.9841605940888621
19974,34524,4376,0.9841605045027808
15816,34524,29039,0.9841236619113752
5039,34524,93311,0.9841236562333842
19166,34524,14875,0.9841234076635528
16372,34524,107542,0.9841232694991032
18610,34524,58303,0.9841178804546876
27417,34524,58702,0.9841080121062038
27184,34524,27103,0.9841079370305441
13555,34524,77768,0.9840676226630416
8437,34513,85071,0.984105867087354
24071,34513,84471,0.984105751634869
3812,34513,41051,0.984101814894392
24256,34513,109262,0.9840904595431352
26603,34513,68684,0.9840861518405748
6513,34502,53429,0.984265185207968
28509,34502,80853,0.9842650199153392
24178,34502,96651,0.9842650098211329
14575,34502,100761,0.984264978276738
18989,34502,113316,0.9842181020442196
11113,34502,102316,0.9842180982588924
13306,34502,40958,0.9842180850102464
4190,34502,95087,0.9842017898067564
28605,34502,93407,0.9842017891758684
8581,34502,105691,0.9842016409172128
18569,34502,51796,0.9842016352392216
12536,34502,59645,0.9842013469234528
7668,34502,94036,0.9842012750022324
6580,34502,62312,0.9841033561535244
24983,34469,84771,0.984144568905392
10037,34469,70379,0.984144396042108
6624,34469,69550,0.984143871143378
12050,34469,109270,0.9841431948315524
26140,34458,2949,0.9842396891353892
14969,34458,26711,0.9842396853500618
20195,34458,29309,0.9842392405740944
24663,34458,40762,0.9842391345849276
4651,34458,37125,0.9842390285957612
24666,34458,41487,0.9842388847533206
22623,34458,7153,0.9842386525865744
270,34458,35710,0.9842386103170854
553,34458,79751,0.9842383756267876
19480,34458,59803,0.9842383276793076
19032,34458,1609,0.9841886320087778
24319,34458,506,0.9841883380150178
20938,34458,13758,0.9841882818659949
22619,34458,6896,0.9841882793424436
3252,34458,89463,0.9841876528707616
22910,34458,42122,0.9841875878893084
23559,34458,10160,0.9841875632846804
9766,34458,26852,0.984187553190474
8874,34458,22714,0.984187112830722
27172,34458,25918,0.9841456527707988
26906,34458,115029,0.9841456149175252
8929,34458,28445,0.9841454054627432
14804,34458,8185,0.9841452262905804
14411,34458,76409,0.9841451739268849
59,34458,6870,0.9841451209323016
6577,34458,62227,0.9841450799245884
27928,34458,5262,0.9841449695192064
12144,34458,3402,0.9841449278806051
28525,34458,82920,0.9841447972868106
15862,34458,35459,0.984144777098398
18506,34458,44809,0.9841447714204068
13975,34458,14147,0.984144690035868
4778,34458,53566,0.9841446660621279
10494,34458,16448,0.9841445872011408
3205,34458,80568,0.9841444225393998
16666,34458,27883,0.9841287241558604
7017,34458,5539,0.9841286503419764
6971,34458,1448,0.9841277077954584
3922,34458,55852,0.9841276112696099
7418,34458,57689,0.9841276100078342
0,34458,131,0.9840916575992514
10296,34458,110335,0.9840914721182096
12429,34458,43018,0.9840910525777582
18492,34436,43439,0.9841636936410996
4915,34436,73978,0.9841636463245076
16252,34436,90705,0.9841636337067496
24468,34436,14187,0.9841484810412408
2783,34436,19537,0.9841484778868012
13094,34436,12003,0.9841103804593688
5441,34436,25044,0.9841035119828349
9912,34436,49235,0.9841034722368974
21522,34436,102206,0.984102281751436
28482,34436,77909,0.9841022476834894
15841,34436,31701,0.9841022375892832
13477,34436,66628,0.9841012357393027
18546,34436,49489,0.9841012262759844
3114,34436,67552,0.9841012224906568
3434,34436,113732,0.9841007663587074
13662,34425,94375,0.9841922091431534
10283,34425,108802,0.9841921126173052
8513,34414,97216,0.9842553534509824
1054,34414,21843,0.9842535011641168
16954,34414,73420,0.9841036091395708
8367,34414,73383,0.9841033744492732
25163,34414,106834,0.9841033662477306
28737,34414,111256,0.984103334703336
17090,34414,93953,0.9841032880176316
28178,34414,37446,0.9841022388510589
26796,34381,96370,0.9842538140845136
10176,34381,93371,0.9842535257687448
7325,34381,47379,0.9842534797139284
6727,34381,86844,0.9842533118977478
27696,34381,97080,0.984161954283168
9295,34381,83391,0.9840917194262652
16638,34370,23428,0.9842322768334879
18122,34370,111060,0.9842321973416128
7124,34370,17221,0.9842321620118908
19948,34370,1612,0.9842321525485724
17539,34370,32741,0.9842320736875853
2358,34370,85590,0.9842320307872082
4697,34370,43318,0.9842319424629028
13178,34370,21540,0.9842317216521388
15372,34370,86260,0.9842316326969452
4127,34370,85398,0.9842315286004424
14510,34370,89937,0.9842314415379124
5618,34370,47769,0.9842313771873471
1421,34370,76278,0.9842308459797378
2218,34370,64292,0.984230747561226
25465,34370,24066,0.9842306611295841
23996,34370,74139,0.984230574697942
22237,34370,79841,0.9841543886755078
9273,34370,79440,0.984154374165086
26790,34370,95499,0.9841239540124715
8784,34370,12469,0.9841205188278728
13142,34370,17154,0.9841204809745988
1427,34370,77012,0.984120289815566
28269,34370,51999,0.9841202399754222
17914,34370,88405,0.9841202128472426
19698,34370,89964,0.9841201478657892
6735,34370,87721,0.9841199283168012
23295,34370,94984,0.9841199068666128
18558,34370,50804,0.9841198791075452
21869,34370,23849,0.98411808675503
9160,34348,62422,0.984280545435595
2222,34348,64868,0.9842805094749848
13545,34348,76690,0.9842804974881147
27503,34348,70145,0.9842804186271276
4836,34348,61610,0.9842562530971232
5413,34348,20351,0.9842258771066617
14195,34348,43861,0.9842257055051536
3678,34348,22756,0.9842256632356644
14304,34348,60349,0.9842250449655254
5460,34271,27234,0.9842707054770664
26532,34271,58597,0.9842706928593083
23182,34271,77770,0.9842697496819024
23760,34271,37693,0.9842697345405931
26855,34271,107299,0.984261844656554
10424,34271,8366,0.9842615235346144
25440,34271,21097,0.9842578795261216
14487,34271,87030,0.9842558020122769
13934,34271,8352,0.9842557931798463
11475,34271,25896,0.9842555010787502
12281,34271,21237,0.9842554234795388
1616,34271,103387,0.9842553219065876
20686,34271,102101,0.9841769814019852
26887,34271,112211,0.9841465303358636
8402,34271,79184,0.9841174243227382
24136,34271,92450,0.9840998250739652
18515,34271,46020,0.984099672399094
12821,34271,95693,0.9840996408546993
18597,34271,55539,0.9840994843945008
11725,34271,63869,0.9840994679914156
238,34271,31249,0.9840994370779086
3169,34271,75461,0.984092713074703
26230,34260,14215,0.984172580958904
28036,34260,18518,0.9841724308075844
4783,34260,53883,0.9841723980014138
17339,34260,10697,0.9841721923319594
19540,34260,67583,0.9841721601566766
10039,34260,70505,0.9841720629999404
5825,34260,75682,0.984172010636245
25714,34260,60812,0.9841719595343252
13522,34260,72935,0.9841719368223611
25812,34260,75848,0.9841719027544148
23339,34260,103000,0.9841718276787548
21639,34260,116885,0.9841716724803324
24995,34260,85826,0.9841715803706992
21083,34260,35795,0.9841715658602777
2965,34260,44405,0.9841715349467708
21504,34260,99729,0.9841714933081696
16947,34260,72293,0.9841714466224653
6052,34260,111225,0.98417135514372
23981,34260,71425,0.9840982257731464
13686,34260,98011,0.9840982049538458
12491,34260,54296,0.9840981046426702
17379,34260,13846,0.9840980907631364
5160,34260,107298,0.984097995499064
11766,34260,69059,0.9840978365153141
8414,34260,81132,0.9840977462983448
20159,34260,24872,0.984097688887546
2867,34260,29473,0.9840975500922088
573,34260,82760,0.9840975116080471
11048,34260,92671,0.9840974788018764
24085,34260,86127,0.984097322972566
5875,34260,84713,0.9840973198181264
11963,34260,99447,0.9840972882737316
26634,34260,73432,0.9840972573602246
13639,34260,90834,0.9840972195069508
13313,34260,42116,0.9840971337061968
24964,34260,82752,0.9840970990073624
6070,34260,112973,0.9840929105426148
12379,34260,37140,0.9840927452499856
3184,34260,77441,0.9840927395719946
10305,34260,111585,0.984092695409842
13474,34238,66530,0.9842527207557884
23956,34238,68704,0.9842526936276088
24095,34238,87301,0.9841709564225692
12520,34238,57833,0.9841443152884574
24287,34238,113355,0.9841441070954512
19096,34238,6514,0.984144042744886
15255,34238,68366,0.9841151184274748
10005,34238,65792,0.9841017600071452
12468,34238,50117,0.9841016956565796
13371,34238,50123,0.984101601654283
17080,34238,92409,0.9841015328875022
15384,34238,88607,0.9841001783711876
9059,34238,48704,0.9840960813851848
24920,34238,76219,0.9840948814364048
26160,34227,6190,0.9841597972774482
24893,34227,72790,0.9841597587932864
5204,34227,113610,0.9841596471261288
1116,34227,28627,0.984152104230433
11081,34227,97235,0.984151986254396
6714,34227,84591,0.9841518872049964
18420,34227,31943,0.9841518379957404
1088,34227,24510,0.9841517528258744
27801,34227,110261,0.9841517269594704
20509,34227,75984,0.9841517086637216
25797,34227,74459,0.9841504071419902
18892,34227,98140,0.9841476116777188
1470,34227,84170,0.9841412781941214
21485,34227,96481,0.9841411513856542
23904,34227,60292,0.984140203161145
11991,34227,102863,0.9841046601988072
27394,34227,55162,0.9841045712436138
12535,34227,59444,0.9840870849237744
17829,34216,75473,0.9842579091778528
8427,34216,83188,0.9842578826805612
26843,34216,105873,0.9842578315786414
1617,34216,103410,0.9842578101284528
23090,34216,65847,0.9842577899400404
1518,34216,90180,0.984257693414192
7232,34216,32489,0.9841311732626762
27261,34205,36037,0.9841199876202634
2153,34205,54869,0.9841199327330163
18307,34205,16357,0.9841198917253032
8825,34205,17760,0.9841197440975352
1231,34205,48428,0.9841195636635968
23365,34205,106111,0.9841194475802236
11049,34194,92845,0.9842171121811092
8263,34194,55946,0.9842170049301668
20309,34194,46996,0.9842168162946856
5435,34194,24143,0.9842167210306132
28616,34194,94342,0.9842167103055188
19742,34194,94754,0.9842019424816274
22478,34161,110453,0.9842731735105192
26494,34161,52261,0.9842577451469996
2859,34161,28189,0.9842577369454568
16210,34161,84713,0.9842576353725055
16929,34161,69710,0.9842575129802535
3553,34161,9461,0.9842569975448416
5453,34161,26604,0.9842566966113148
3975,34161,63532,0.9842564120808732
25845,34161,80390,0.9842563881071332
19723,34161,91714,0.9842238734067008
27684,34161,95407,0.9842235516538734
28287,34161,54256,0.9842232854191808
4534,34161,19605,0.9842232721705352
7570,34161,78839,0.9842232393643644
24904,34161,74204,0.9842225472803414
21220,34161,58119,0.9842049789450754
17270,34161,2287,0.9841434907179759
22586,34161,4210,0.98409761570455
10485,34161,14924,0.9840976024559044
16535,34161,8510,0.9840972226613904
27790,34139,108108,0.98420963931397
25791,34139,73526,0.9842094708669016
22854,34139,34596,0.9842093320715642
4636,34139,34624,0.9842075441352643
20393,34139,58428,0.9842056344376005
478,34139,68928,0.9842056224507304
4907,34139,72638,0.9841713267537648
21140,34139,45077,0.9841706296226388
7303,34139,44693,0.9841670657369088
4204,34139,97926,0.9841657995448996
4797,34139,55255,0.9841616880484754
2565,34139,113580,0.9841033529990848
18697,34139,68278,0.984103284863192
16105,34139,69711,0.9840989859930622
16615,34139,20577,0.9840989222733848
26491,34139,52009,0.98406837909763
24898,34139,73357,0.9840682377787412
15173,34128,55122,0.9842158535597548
9986,34128,62852,0.9842110739530476
22765,34128,24901,0.9841068178354148
28472,34128,76841,0.9841067263566696
17017,34128,85179,0.9841048557740554
454,34128,65409,0.9841047756512924
8494,34106,94645,0.9841095716610849
11767,34106,69086,0.9841092524318092
14998,34106,30815,0.984109112374696
19461,34106,56546,0.9841090726287584
15503,34106,105513,0.9841090669507674
11882,34106,86042,0.9841089956604352
7324,34106,47219,0.9841086019863874
19248,34095,24267,0.984227942633636
12682,34095,77171,0.9841131046333078
19951,34095,1928,0.9841131014788684
8572,34095,104711,0.9841129059036204
475,34095,68317,0.9840857468105451
8911,34095,26424,0.9840857140043744
15568,34095,114565,0.9840695096487414
5229,34095,116731,0.984069034590155
28375,34095,65922,0.9840684863485726
7103,34095,14820,0.9840684680528236
21524,34095,102449,0.9840682270536468
7835,34095,117475,0.984068068069897
25232,34095,116132,0.9840678359031508
12068,34095,112001,0.9840677141417868
6562,34095,59895,0.9840677027858046
451,34095,65166,0.9840676794429524
23506,34095,4663,0.9840676075217322
26980,34095,4618,0.9840676043672928
25258,34095,1374,0.9840670901936568
11412,34084,18735,0.9841811831153786
11363,34084,12553,0.9841728799997671
15422,34084,92730,0.9841685804987492
8987,34084,36065,0.9841684883891164
26289,34084,22832,0.9841122466257679
