,user_id,item_id,time
11276,33331,27706,0.9839528748796827
11801,33309,114373,0.9840080927119744
9692,33298,7244,0.9839562905067568
7053,33287,62303,0.9839937488447495
8494,33276,52373,0.9838276183966244
13524,33265,16222,0.983810572436537
16977,33254,99048,0.9839958667354196
15677,33232,2564,0.9838982544982294
21088,33210,49674,0.9839474965603612
7939,33166,85342,0.9839501109598062
7147,33155,77125,0.9840077261661064
2257,33100,113992,0.9839966452510844
15827,33078,26592,0.9840019503874098
12773,33067,24824,0.9840086075164984
15561,33034,100997,0.9839333621479184
1475,33023,106582,0.9839343658905624
3122,33012,25334,0.9838909204264276
9324,32990,62584,0.983872657483587
23040,32935,8843,0.983995074340221
1693,32924,23079,0.9839502289358428
24129,32891,66400,0.9840057294059124
9069,32858,20219,0.9839515115309374
4958,32847,89631,0.983949218253432
1137,32836,52679,0.9839797235759128
19780,32803,74183,0.9840110376966772
21567,32792,10106,0.9838375353234764
9609,32781,110241,0.9839896505969712
7869,32770,73309,0.984007349526032
4823,32759,65219,0.9840114944595147
4242,32748,95586,0.9840035755546324
23430,32737,73088,0.98398419720199
24145,32726,67889,0.9838247024327648
9299,32715,57613,0.9838891236576972
5020,32704,99972,0.9839522206489336
7999,32660,96315,0.9840011453744534
23629,32616,104108,0.983907029517988
11062,32517,111044,0.983874529958865
3999,32495,54189,0.984003700470436
2597,32451,54970,0.983857683990241
7911,32440,80040,0.9839861857606412
16527,32429,23522,0.9840107108967469
21053,32418,44396,0.9838425748559972
6264,32407,53851,0.9839748651082184
3544,32374,97324,0.9840040859429409
15802,32363,22744,0.9839364541295011
15190,32319,43007,0.9839642453722492
24296,32308,91056,0.9839501683706048
2431,32286,26011,0.9839856829429872
13372,32264,111268,0.9839632018836676
16642,32220,42119,0.9839378780434846
11220,32209,16963,0.98385246150023
4974,32176,94045,0.9839854476218016
18292,32165,68842,0.9839458146132279
23171,32110,28341,0.9838974475926092
9978,32099,53422,0.9840093980190332
18194,32055,52192,0.983952701385511
13466,32044,9139,0.983966370833574
10051,32022,66896,0.983895129710476
405,32000,58375,0.983946487770614
11205,31978,15317,0.9839869377790142
15317,31956,61090,0.9839791393737202
20691,31945,106611,0.9839553315571534
24146,31912,67909,0.983996783415534
3480,31901,86054,0.9839990148660254
8310,31868,26122,0.9839501469204164
16262,31846,99948,0.9839976944176569
18587,31824,112411,0.9839887490581664
8420,31791,41867,0.9839776018999152
14715,31769,84719,0.9839604613066434
23151,31758,25725,0.9840011996308125
18964,31747,50553,0.9839646081327901
22339,31714,10545,0.9839821121174904
8680,31692,80352,0.9839377821485242
14197,31615,4444,0.9839334195587168
8824,31604,102769,0.9840049654006692
3931,31593,42348,0.983960922485696
5489,31571,52798,0.9840054436136952
11862,31527,7574,0.9840111373769652
15892,31494,38361,0.9839309136719904
8660,31472,77787,0.9840101052443656
24085,31461,56033,0.9838344143210502
16591,31428,31550,0.9839788068957984
2273,31417,1583,0.983794858911688
20324,31395,48051,0.9840021169418146
7980,31362,92771,0.98400786306878
10577,31351,32755,0.9840102080790928
16782,31329,67056,0.9839435579272208
7702,31318,49132,0.9839974124107672
17806,31307,110872,0.9839520780682688
982,31296,30193,0.9839563453940038
13934,31285,82366,0.9838244343054086
881,31274,14166,0.9838979264365232
406,31252,58446,0.9839539650539688
12429,31241,90193,0.9840109077337704
5680,31208,83993,0.9840072372279862
3145,31175,29859,0.983944186291566
7772,31153,59180,0.9840051899967606
15046,31142,19904,0.9840053010330304
23520,31109,87278,0.9840068555408086
22720,31098,80227,0.9839038290236868
6987,31076,50176,0.983982838900348
3010,31065,7546,0.9840117468146736
5679,31054,83893,0.9839755054594338
12948,31043,50057,0.9839463508679404
6501,31021,89791,0.9839984697788824
20564,31010,85757,0.9839933640031324
2450,30999,29122,0.9839791147690924
21294,30988,83556,0.9839874065287216
5035,30966,102482,0.9838544860194914
16428,30955,11106,0.9840066864628522
4105,30922,72558,0.9840053344700891
9800,30911,21353,0.983817918495209
16166,30900,82872,0.983898862043274
18597,30889,113321,0.9839251423095092
4977,30878,94283,0.9838759765848129
631,30845,93634,0.9839903603458552
7497,30834,17211,0.9839353532301209
1316,30757,80589,0.983954256524177
7751,30724,56744,0.9839475281047562
9102,30713,24843,0.9839840596684284
22817,30702,93549,0.9839861908077444
18269,30680,65843,0.9840060240305604
2365,30658,16600,0.983941266542379
8809,30647,101356,0.983949647257202
3966,30603,48283,0.9839567075236566
16665,30559,45239,0.9839438500283172
4237,30537,94804,0.9838715143147176
10318,30526,110815,0.9839995656311594
16212,30504,89559,0.9840023749749645
11714,30471,99850,0.9839832104933192
14873,30460,110997,0.9840061703965524
21720,30449,33386,0.9839893155954978
20289,30427,42057,0.9839543486338101
15765,30416,17115,0.9839967916170764
5424,30394,42895,0.9839808717918852
11809,30383,115268,0.9839037539480272
208,30295,28741,0.9838923102724644
3956,30251,46544,0.9840064195972718
6428,30240,77842,0.98399282774842
3782,30229,15660,0.9839257927549308
6982,30108,49841,0.9839217153264528
5991,30097,14753,0.983986547890294
22651,30075,65562,0.9839884481246396
22645,30053,64563,0.9838378879898108
14212,30042,6422,0.9839538931327484
425,30031,61999,0.9839383978951116
9596,30020,108321,0.9839995220998944
341,29976,46014,0.9839743641832284
5845,29954,110473,0.9839831713782696
6599,29910,106699,0.9839541297157096
9998,29888,58631,0.9839814774442662
21517,29866,4026,0.9839484170258028
3725,29833,7942,0.983934356427244
5925,29800,5648,0.9839304278883096
18972,29778,51832,0.9840099185015482
14483,29701,48008,0.9840057988035812
20718,29679,109906,0.9839857264742522
5186,29657,7103,0.9840078946131748
3714,29646,6355,0.9839511247966566
24340,29624,96420,0.9839454947530644
9589,29580,107747,0.9838984160055312
5981,29547,13877,0.9839412690659306
1805,29536,41413,0.9838000164202456
21486,29514,1588,0.9839889566202844
827,29503,7589,0.9838712253680608
23613,29459,102800,0.98399985647048
258,29448,35409,0.9838400588750642
11333,29415,36533,0.9838517927590592
6578,29382,103410,0.9840059912243896
2719,29371,76074,0.9840114900432996
16769,29360,65508,0.9839994709979748
10491,29349,20119,0.9839761079573754
2775,29327,85609,0.9839855460403136
13211,29316,89968,0.984003442437286
6960,29305,45864,0.9838970406699156
15571,29294,102124,0.9838629966972212
5582,29283,69026,0.9839831903049064
5739,29261,93601,0.9839628372304632
126,29217,17862,0.9839932788332664
9416,29206,77804,0.9839905351018026
232,29195,31570,0.9839424305305488
15471,29184,86642,0.9840017945580992
1230,29173,66775,0.9839587471842276
10100,29162,75295,0.9839967644888971
12658,29151,7263,0.9839460985127816
1660,29140,19311,0.984006490887604
12986,29129,54429,0.9839892114989948
20818,29107,8048,0.983948202523918
12082,29096,37493,0.9839286147164938
6907,29085,37068,0.9839613338246048
15991,29074,54740,0.9838722928303824
20739,29052,112888,0.9839384445808159
10003,29041,59059,0.9839484157640273
20513,29019,77966,0.9838415193805456
17581,28986,74860,0.983956612890472
3893,28964,36821,0.9839975215543734
20616,28942,94852,0.9840060398027578
14627,28920,70025,0.9839423403135796
7402,28909,3373,0.9839959184682272
1587,28876,7702,0.9840111209738798
3336,28854,59903,0.9839892790039998
5756,28832,95039,0.983989497291212
5956,28821,8812,0.9840036184550094
12893,28799,42830,0.983950713457748
23373,28777,63792,0.983920998637802
21685,28766,28422,0.9840020330337244
7540,28744,23726,0.9839467111049296
8989,28733,10580,0.9839943362013815
13998,28722,91103,0.9839839688205712
24332,28689,95459,0.9839999725538531
18848,28678,35544,0.9839887711392428
15596,28667,106544,0.9839509412082786
5456,28656,48008,0.9838403118611108
6167,28645,39885,0.9839334119880622
5229,28634,13302,0.9838953050973112
13225,28601,92106,0.9839818654403228
19700,28590,58781,0.9839640043730726
11685,28579,95069,0.9839907622214455
8960,28568,7038,0.983898514424043
14139,28557,111225,0.9840067779415972
17453,28535,55017,0.983984833767878
6999,28502,52054,0.9839842899425107
5086,28458,110777,0.9840038424202128
16306,28436,107332,0.9839928813738912
3610,28425,108350,0.984003957872698
9588,28381,107608,0.9838897211085356
23694,28359,113030,0.9839326158075362
2509,28348,39067,0.9838892504661644
20386,28337,57722,0.9839871617442176
22767,28315,87121,0.9839439635881384
24171,28293,72588,0.9840033408643348
20213,28282,29509,0.98399735752352
16182,28271,85641,0.9838742018971588
14383,28260,33115,0.9839829676014789
1822,28227,44407,0.9840035440102376
16517,28205,22236,0.9838747097619156
9985,28194,54707,0.9840047143072864
8221,28183,14359,0.9838924560075688
11529,28150,71816,0.9839233108419444
4825,28139,65905,0.9839592897478188
9907,28128,42800,0.9838133943981
19864,28117,89807,0.9839389902988468
5023,28095,100563,0.9839931375143774
19589,28084,41928,0.9839871945503884
8182,28040,8064,0.9839007263170096
17982,28029,21189,0.9839846956034286
6831,27996,24747,0.9839880077648876
24050,27985,50286,0.9840094510136166
11338,27952,37265,0.9839367657881224
16315,27941,108423,0.9839947002236982
3520,27930,91663,0.983949978473348
18770,27919,23934,0.9838924433898107
6025,27908,19732,0.9839060270371196
257,27897,35373,0.9839955266868432
4286,27864,104693,0.9839534584509874
1141,27842,53656,0.9840063748042309
16297,27831,106067,0.9839355424964902
2236,27820,111040,0.9840022708784616
4959,27809,89711,0.984012110206102
15110,27787,30597,0.9839886449616634
7070,27754,65456,0.9838976280265478
18187,27743,51182,0.983936804903172
23545,27710,91657,0.983987208429922
5337,27589,29082,0.9840059823919592
1223,27578,65912,0.9838218558665738
9317,27556,60590,0.983979777832272
3113,27512,24091,0.9839159464875232
4748,27501,52439,0.9839306972774416
6798,27479,20219,0.98387431545698
20795,27435,5516,0.9839885648389004
3843,27424,26545,0.9839279958154671
22121,27413,93133,0.9838802931198036
10403,27391,7847,0.9839493867005006
15411,27380,75825,0.9840105418187904
22366,27369,15566,0.9839760234183972
8327,27358,27754,0.9839387985089262
24262,27292,86752,0.9839404577440952
14074,27281,103676,0.9839863605165886
11859,27259,7387,0.9838271553249079
9976,27248,53007,0.9838885400863924
9389,27237,73038,0.9839449168597508
4133,27226,76943,0.9840068277817412
7273,27215,101567,0.9840060675618252
6965,27182,47177,0.983941714472786
23922,27138,28935,0.9840046625744788
8700,27127,83683,0.9840035042643
4976,27116,94093,0.9839311635035974
2313,27083,7406,0.9839953229100524
15210,27061,46446,0.9840099412135124
1992,27039,71947,0.9838308138438224
8698,27017,83190,0.9839301055045944
2674,27006,67373,0.983963714795528
9382,26940,72210,0.9839893572340992
14600,26929,67567,0.9839986180375382
9685,26918,6669,0.9839935419135194
11939,26885,16756,0.9839397101419372
11467,26874,60523,0.9838761210581412
21509,26863,3477,0.9839221443302228
13179,26819,85259,0.9839956831470416
3221,26808,42516,0.9839873144190888
12085,26775,38315,0.9839302026613304
9732,26764,12532,0.9839302209570796
3832,26753,24880,0.9839018228001746
284,26742,39459,0.9839988748089122
15781,26731,19660,0.98400956394255
3358,26709,64438,0.9837968594572092
12480,26654,100461,0.9839994463933468
11374,26599,42985,0.9839520906860268
5483,26555,52451,0.9839338895702
17392,26533,46670,0.9839947103179044
7809,26522,64170,0.9839452259948204
750,26500,111955,0.9839546470437852
3916,26489,39032,0.9839320827072632
625,26467,92544,0.9838997301450204
24289,26445,89787,0.9839754915799
2796,26401,88453,0.9839994287284858
15794,26390,21879,0.9839633167052648
4961,26346,90006,0.983985836879634
6074,26313,26138,0.9838435142480756
5418,26302,42546,0.9839054403113756
13327,26291,105403,0.9840100610822128
987,26269,31205,0.9840047073675194
18798,26258,27491,0.9839762435982732
21081,26214,48503,0.9840047199852774
2701,26203,72916,0.9840112503058986
21986,26192,73979,0.9838741160964046
6744,26170,11602,0.9840011396964624
20508,26159,77340,0.9839943374631576
23375,26148,64284,0.9839779457338192
10559,26082,29382,0.9839929608657664
8683,26027,81226,0.9838876240371659
7340,26016,110464,0.9838678223587448
8870,26005,111586,0.9840022866506588
13760,25983,52535,0.9839401498708016
8865,25972,110901,0.983991678270672
4828,25961,66504,0.983843867545298
16833,25950,74712,0.9839335627702696
1335,25939,84451,0.984007875686538
23410,25928,69569,0.9838437438912702
22785,25906,89928,0.9840029421431838
6064,25884,24944,0.9838998828198916
12628,25862,4604,0.9839955531841348
22915,25840,108817,0.9839546110831752
16899,25818,84723,0.9838580391801268
127,25807,17864,0.983941854529899
24199,25785,76785,0.9839918227440004
19238,25752,98711,0.9839517310799256
9993,25730,56763,0.9840073867484178
11619,25708,84480,0.9839520913169147
814,25653,5895,0.9838438088727236
13286,25642,100598,0.983890869324508
15830,25620,27378,0.9839085379709496
17708,25609,94982,0.9839794560794444
11719,25598,100953,0.9839528029584624
21153,25576,60354,0.9839523928813296
13984,25565,88955,0.9839448966713381
20761,25554,818,0.9840060038421476
16196,25532,88002,0.9839553750884183
428,25521,62337,0.9839980647488524
5231,25499,13509,0.9840108503229721
17776,25488,107243,0.9839401801534206
13219,25477,90842,0.9840052272191464
21816,25466,46553,0.9839933204718676
10437,25455,13342,0.9839414936620219
18023,25444,27757,0.98400755708815
10328,25400,113097,0.9840050019921672
672,25378,100381,0.9839494081506892
11607,25345,83331,0.9839106691102654
2981,25334,2841,0.9839925432179786
23433,25323,73292,0.9839914908969664
20333,25312,49313,0.9840019636360556
9315,25301,60243,0.9839894726865842
2229,25279,110103,0.9838971138529118
2444,25257,27768,0.9839887231917626
11868,25246,8388,0.9839809758883882
23814,25235,13680,0.9839486655956344
16027,25224,61131,0.9839325609202892
14989,25213,9685,0.9840110433746684
16583,25191,30736,0.9839436065055888
20290,25180,42170,0.9840103386728876
18951,25169,49197,0.9838951940610414
1966,25158,68038,0.983988813408732
11417,25147,49908,0.984006124972624
6312,25114,58538,0.9839521733323412
22661,25103,68583,0.9838637853070924
5566,25081,66650,0.984007354573135
16343,25070,113044,0.9838891526785404
3091,25015,20401,0.9839217885094491
9288,25004,56487,0.9839403599564712
17835,24993,1561,0.9840069104280555
20401,24982,59996,0.9839451124349988
7233,24938,93440,0.9839418274017194
1882,24916,53737,0.9840056190005304
21374,24905,97976,0.9839559914658936
18647,24883,5872,0.9839512257387202
2036,24861,78475,0.9839451155894384
20996,24839,35500,0.98400665113313
14041,24828,97750,0.9840019276754456
7183,24773,83975,0.984003050655902
1095,24751,45837,0.9839938958416296
15773,24729,17840,0.9840072309191072
3482,24718,86239,0.9838952716602528
6062,24696,24914,0.9839543637751196
4787,24685,58789,0.9839429327173148
9163,24674,34461,0.9839952371092984
15432,24652,79014,0.983877946216827
11792,24641,112313,0.9840054562314532
4209,24630,90434,0.9838513460904283
19058,24619,68916,0.9839151370583517
19176,24608,89084,0.9838436625067316
15433,24586,79216,0.9838930099271422
23983,24575,38828,0.9838946830418448
6180,24564,41982,0.9839546117140632
15705,24553,8307,0.9840014608184018
15180,24542,42218,0.9839550792019948
3421,24531,75793,0.9839864879559438
20894,24520,17561,0.9838534576722194
20197,24509,26306,0.9839269554813248
1460,24498,104476,0.9839437610731236
4791,24454,59223,0.9838081807405198
21214,24443,69122,0.9839992489254352
23110,24399,18343,0.9839604966363656
7177,24388,82648,0.9840071388094742
4060,24377,65376,0.9839548236923964
19089,24366,73724,0.9839982483372306
7937,24355,84797,0.983896879793502
2096,24311,87570,0.9838730252912308
2489,24289,36217,0.9838958798361852
18709,24278,13723,0.9839547915171136
21857,24267,52775,0.9840060574676188
18338,24234,74970,0.983982459105834
17199,24212,17330,0.9839004607132049
19801,24179,77762,0.9838951353884671
261,24157,35728,0.9839527720449556
462,24124,67230,0.984010152560958
5510,24069,56213,0.9839144809349388
1046,24058,40346,0.9839352756309098
12794,24047,27505,0.9839415132195468
4128,24036,76232,0.9839373354798931
14446,23992,41327,0.9840085620925696
21536,23959,5813,0.9838741116801892
10421,23871,10450,0.9839747679514824
16298,23860,106108,0.9839829663397032
22607,23849,57746,0.9840105109052834
4861,23838,72534,0.9838922194246074
6723,23816,7188,0.983937319076808
695,23805,104565,0.9840076397344644
6041,23794,22085,0.9839476347248108
15710,23783,9066,0.984003675865808
2636,23772,61436,0.9839830496169054
13896,23739,75254,0.9838827409648436
6296,23673,57292,0.9840035477955648
19684,23662,56344,0.9838881382108019
12671,23651,10473,0.9839883086984144
23761,23618,5649,0.9840035187747216
5161,23607,4578,0.9838403806278916
10365,23585,1883,0.9839872992777792
12983,23552,53869,0.9840079040764932
10742,23530,58658,0.9840113260124462
18943,23519,48241,0.9838705030014188
22032,23508,81122,0.9839965525105636
14025,23486,95411,0.9840060934282292
5754,23475,94882,0.9840038651321772
16151,23464,80929,0.9838853301287728
1644,23442,16972,0.9839941362099184
23494,23420,82641,0.9839489261523358
22571,23387,49883,0.9840067716327182
7842,23365,67598,0.9840091204283584
17901,23343,9826,0.9838226816988308
15069,23321,23382,0.9839805052460172
17853,23310,3524,0.9840103512906456
18072,23211,34674,0.9839543782855412
11461,23200,59916,0.9838174869678876
5292,23189,22728,0.983877033952928
6260,23178,53222,0.9839779867415324
1779,23167,37353,0.9840089791094696
11870,23134,8543,0.984005854321716
11049,23123,109601,0.9839496188672466
17480,23112,60075,0.9838457217248272
11294,23090,29514,0.9839315073375012
22885,23079,104152,0.9839004083495096
20498,23068,76185,0.9839858551753832
12438,23057,91755,0.9838284574775272
9769,23046,17200,0.9840030935562792
4127,23035,75944,0.984001496779012
23672,23002,110181,0.9839445105679452
18981,22991,52896,0.9838425117672076
14778,22980,96523,0.9839809210011412
7068,22936,64393,0.9839863005822383
14558,22903,60634,0.9839550672151246
21733,22892,36222,0.9839947727758064
22780,22870,88638,0.9840093147418308
20352,22859,51590,0.984001043801502
12506,22837,104731,0.983984588983374
1741,22826,30650,0.9840111695522478
7385,22815,591,0.9840072195631252
1803,22804,40819,0.9840093532259924
11760,22793,106522,0.9839358081002948
15141,22749,36301,0.9840062915270288
17116,22738,5649,0.983949904028576
21616,22716,17349,0.983907017531118
15127,22694,33243,0.9839349646031764
7003,22683,52723,0.9840117379822428
6784,22672,17787,0.9839513266807836
18835,22661,33722,0.9839207242015668
14950,22650,5105,0.9839501229466764
5618,22639,74796,0.9839984678862188
23834,22628,17800,0.9839353753111976
1282,22606,74121,0.9840118332463154
4375,22584,225,0.9840085065744348
15199,22573,44496,0.9838797587577548
18220,22540,56666,0.9840042979212744
16371,22507,2224,0.9840026033563832
17851,22485,3393,0.984011425692734
18484,22474,96026,0.9839355753026608
6096,22463,28693,0.9839394584176664
2682,22452,69740,0.9838542443894268
10951,22441,91913,0.9839410583493732
18844,22430,35151,0.9839939412655582
23500,22419,84247,0.9838673700121228
11560,22408,75516,0.9840086169798168
5757,22386,96087,0.9839931741058756
18593,22375,112953,0.9840083608393306
15060,22364,21736,0.9839910322414654
16242,22353,94794,0.983953234485784
7341,22342,110464,0.9838443968602436
19951,22331,103955,0.983991970371768
16929,22320,91680,0.9839873642592326
18793,22309,26171,0.9839917180166092
18190,22276,51970,0.9839928334264112
14813,22265,103179,0.983990863163509
10806,22254,68516,0.9840011321258076
13617,22221,30525,0.9840054309959372
2470,22188,32255,0.9839618940530572
10364,22144,1827,0.9839371203471204
1870,22078,51493,0.9838876063723048
9646,22067,93,0.9839695751132026
15348,22045,65683,0.9839897559552498
23237,22034,39672,0.9839513853533579
939,22023,22558,0.9838944836812694
3534,21990,94330,0.9840091330461164
9650,21957,946,0.9840040733251829
5674,21913,82905,0.9838122480747912
20006,21880,112562,0.9839870708963604
18207,21869,54476,0.98392917683761
11365,21847,41815,0.9838863294552016
18541,21825,104698,0.9839353090679682
22212,21792,106635,0.983952187211875
1187,21748,60774,0.9839744083453812
24175,21737,73085,0.9839939513597644
1276,21726,72815,0.9839549088622624
20101,21715,10763,0.9840036178241216
5610,21693,73651,0.984006564701488
9739,21671,13241,0.9839083253617282
18664,21660,8324,0.9839934075343972
14054,21649,100482,0.9840045811899399
12450,21616,94161,0.9839056478734935
6261,21594,53451,0.9839817575584924
5173,21572,5785,0.9839916202289852
7057,21561,62878,0.9839986451657178
10998,21550,100022,0.9838286088906226
1008,21528,34804,0.9839594922628336
8135,21506,2364,0.983994077537344
11136,21462,6440,0.9839897622641288
1065,21440,42651,0.9839908505457512
18175,21429,49366,0.9840089084500252
10997,21418,99723,0.9839140796902364
4129,21407,76370,0.9838935783571372
4993,21385,96738,0.9839400773186934
11219,21374,16790,0.9839307767693166
15598,21363,106781,0.9838789543756864
23016,21352,6235,0.9839287131350056
21859,21330,52941,0.9839924479539062
21212,21319,69057,0.9840014652346172
23724,21308,703,0.9840079715814982
5140,21275,1772,0.983942344098907
21313,21253,88036,0.9839881989239204
17477,21231,59344,0.9840064372621328
17637,21209,83427,0.9839504200948758
14310,21198,18345,0.9840081078532841
20527,21187,79574,0.9839409504675428
81,21165,11664,0.9839565447545792
13614,21143,29643,0.9840071148357342
2755,21132,82776,0.9840109903800852
13747,21121,50335,0.9839032971851897
22317,21110,7184,0.9839442651525532
23158,21088,26281,0.9839974313374041
23826,21044,15297,0.9838998115295592
21750,21022,38479,0.9838753595764496
15464,21011,85258,0.9838495575232404
14575,21000,64509,0.9838547604557266
17544,20989,69701,0.984007741307416
12714,20978,16108,0.9839527587963096
512,20934,73863,0.9839951651880784
11511,20923,67625,0.9839993971840908
21057,20912,44923,0.9840075154495488
23907,20890,27050,0.9839261908451938
16734,20879,58466,0.9837943365365094
13398,20868,115476,0.9839575459736716
14913,20857,962,0.9839354163189108
2091,20846,87000,0.9839001402221534
11290,20835,28663,0.9839864463173426
6968,20824,47969,0.9839536975575004
15173,20813,41487,0.9839989757509756
5478,20802,51538,0.9838862341911292
8429,20747,43448,0.9840046663598062
9161,20736,33810,0.9839870955009884
18963,20725,50383,0.9839846678443612
23011,20692,5253,0.9839894411421892
10770,20670,62422,0.9839351551313216
1102,20648,46784,0.9840062177131448
16168,20626,83116,0.9839735875602272
21723,20604,33665,0.9839820010812208
18067,20582,34031,0.9839264331061462
9353,20571,67899,0.9839955525532471
18919,20549,45524,0.9839816667106354
2129,20505,93450,0.9840057628429709
8375,20494,34863,0.9840071577361112
23722,20472,490,0.983990526269372
10077,20439,71239,0.9839527222048116
24319,20417,93321,0.9839942396755336
15868,20384,33567,0.9840098680305164
13597,20373,26924,0.9839885244620752
9019,20362,13747,0.9839302815223177
3303,20351,52764,0.9840092863518756
11245,20340,20949,0.9840064561887698
7085,20318,67822,0.984005959049107
24125,20307,65344,0.983993073163812
12336,20285,75295,0.9838741142037408
265,20274,36566,0.9839966017198196
15205,20263,45619,0.9839998173554304
16453,20252,14571,0.9838677636861703
11231,20219,18335,0.9839337728559392
1019,20208,36374,0.9839765010005352
12580,20197,117041,0.9840090276878376
14643,20186,72435,0.9839949765525969
19407,20142,9089,0.9840057376074552
1080,20087,44507,0.9838974759825646
12198,20076,54388,0.9839845978158044
21039,20065,42546,0.9840036373816462
15574,20043,102549,0.9840091727920541
11185,20021,12831,0.9840028878868248
24457,20010,115651,0.98389988029634
20799,19988,6032,0.9838884826755936
23348,19933,58631,0.9839590582119606
18720,19900,15927,0.9839495324356048
6030,19889,20387,0.9839703309169032
2637,19878,61926,0.9840092693179022
13366,19823,110375,0.983989798224739
701,19779,106522,0.9838377984037294
3195,19768,37885,0.9840045742501732
3035,19757,11098,0.9839844482953728
17162,19713,11927,0.9839530584680608
14916,19702,1603,0.9839503708856198
22404,19680,22206,0.9839958818767292
2277,19658,2094,0.9839547095016872
16243,19647,94933,0.9839809500219844
7655,19636,42946,0.983873251779986
8898,19625,152,0.9839332037950562
9925,19581,45111,0.9840115013992816
9694,19570,7574,0.9839897363977252
6714,19537,5675,0.9838998853434432
4577,19526,26020,0.9839344851283748
1306,19482,78364,0.9839637431854832
17874,19449,6317,0.984011810534351
2626,19427,59624,0.9838840929576068
250,19416,34762,0.9839966225391202
15831,19394,27512,0.9839500144339579
6271,19372,54642,0.9839799620515378
2934,19361,110810,0.9840090138083041
7315,19350,107299,0.9840090705882149
19556,19339,36519,0.9839337015656068
18379,19317,81336,0.9839805330050846
10530,19306,25573,0.9839843978243412
2784,19295,86335,0.9839217904021128
1003,19284,34401,0.9838518659420554
11275,19273,27419,0.9840078428803672
12452,19262,94479,0.9839525316766669
11902,19240,12351,0.9840083791350795
6980,19229,49305,0.9839450859377072
6715,19218,5686,0.9839973619397354
18151,19207,45142,0.9838265231752352
823,19196,6970,0.9837985609618672
2937,19185,111225,0.984007496522912
23977,19174,38225,0.983935874343524
19716,19152,62335,0.9840069142133828
13073,19141,68015,0.9839892935144214
9205,19130,42578,0.983956074112208
14560,19119,61289,0.9839940258045364
6189,19108,43295,0.9839444853324292
21785,19097,43097,0.9838994740045344
20854,19086,11480,0.9839962654565704
17515,19064,65100,0.9839535480370688
414,19053,60313,0.9839972710918784
13515,19042,15307,0.9839780245948064
31,19020,4569,0.9839849706705516
6053,18987,23659,0.9839925425870908
2175,18976,101419,0.9839914385332712
12241,18965,62992,0.9839836584237259
17195,18954,16676,0.9839324561928984
5434,18877,44807,0.9839379291454042
17587,18844,75768,0.9839416116380588
6335,18833,62938,0.9839948213541744
2588,18811,53092,0.9839813354944894
8510,18800,54723,0.9839888386442478
18186,18778,51182,0.9839968868811492
10758,18767,60876,0.9839794270586012
