215,90748,18689,61058,100996,4870,19846,7564,86544,13201,17812,97180,62111,104484,22564,95911,111401,8492,11437,42157,7730,97399,48056,88634,38332,58814,15043,97220,41672,82378,38222,2777,13402,17242,67932,83425,43235,86245,74220,15725,81260,85103,86896,49393,60526,86515,40822,10102,7161,97148,10749
226,110081,45697,109955,94981,24710,90761,53770,54027,36620,71695,103952,42771,98839,106525,110499,51109,8997,32681,114092,17711,41775,73264,116271,64820,47414,100150,55480,55992,39737,73787,46526,46782,109689,52802,39493,39238,77127,81222,17224,101753,98123,8267,47308,68559,97617,97873,42965,49625,64858,63326
248,61058,77573,85001,48527,13201,81810,69650,73361,110491,29470,62111,37793,86050,24232,111401,13608,96296,80684,26288,75441,27385,99382,22584,50361,64187,32957,31550,52159,98752,26302,80322,71878,82887,91336,53449,82378,65739,38222,40569,21202,37465,67932,20828,105697,67042,78822,47719,99816,49256,15725
259,31619,87812,17927,67593,115082,31755,6029,115219,13716,4756,56596,54681,109466,38939,40732,29977,71206,22441,115499,10927,73138,59830,1980,45500,40001,112709,74950,24011,114251,7419,111440,114256,108372,51028,112596,7124,47963,79711,4195,109028,88037,93157,113513,14699,113516,61807,40052,66171,14437,111225
270,114564,111882,111627,106895,115472,107028,116245,111256,115994,111387,111771,111653,108591,108720,112435,112564,114229,112185,116160,114241,116547,115910,108491,109136,112723,112214,109399,112470,114393,114263,106459,114908,113117,113374,117336,109539,99555,111205,109925,113126,116583,112741,111214,115055,107119,107379,111862,117501,92515,111225
281,106626,109955,91010,17542,99590,55175,37128,110603,106510,101904,55441,76693,92057,98330,92574,92576,48672,93089,98851,97957,92070,103206,59177,91438,16178,72115,113460,62260,62902,47414,100028,55615,106309,102086,53320,49609,104395,103246,68559,97873,112594,54098,99157,114134,56407,112729,31834,63839,45282,40420
292,110081,109955,93444,94981,24710,90761,53770,54027,36620,88077,71695,103952,42771,98839,106525,110499,51109,8997,32681,114092,17711,116271,41775,73264,47414,100150,55480,55992,45497,41272,46526,46782,109689,52802,39493,39238,77127,81222,17224,98123,8267,47308,68559,97873,97617,42965,49625,64858,63326,33759
303,112131,111879,113294,94991,25619,16152,78361,111131,18715,29339,43814,19632,91187,22842,88380,21180,5575,65224,98635,93516,16334,14035,114900,53204,33752,72924,62560,54629,61035,95340,33517,65520,22900,43638,14205,27903,20965,4967,31044,104711,77047,31531,14777,30320,59903,71978,79771,96115,49787,95487
314,89219,77315,53635,63368,51084,72205,49038,9872,25748,22038,59542,117529,6009,49051,49183,34851,85539,24742,107050,22188,41902,36143,35760,62257,38707,46645,45366,45751,28087,4281,38842,34111,27073,3777,32837,70473,82121,74574,31567,4816,974,5331,12116,42333,40928,481,1510,69101,36079,39535
325,96896,90497,1155,18181,75788,21267,71188,61076,407,61977,57882,2717,95391,37026,88866,37926,10662,19625,81449,88490,95280,13233,64944,87348,20022,69431,42168,82872,117178,20152,14394,49206,43834,25535,21950,65343,15162,79428,55110,28104,23114,23371,32718,109905,8913,23131,8157,81759,87905,30179
336,47617,29059,69000,17149,73610,64657,86930,43668,33684,39961,85914,22139,3101,15646,76833,37281,22819,90149,49321,73003,36653,46511,64944,42801,86450,53814,16824,68415,67394,37318,81350,39368,22603,28108,74445,94032,45266,54741,68566,44376,28251,27228,11104,19424,21987,32867,97898,22635,35562,23021
347,115075,107533,110735,49559,100633,64281,113179,96503,98079,73633,108201,112427,105263,25647,110641,106674,103857,95286,113209,70078,103743,96574,110926,112338,72914,72915,110292,109527,101207,111961,54497,114914,109027,90466,106210,77156,114019,42478,114543,113398,115959,107516,78831,49939,29931,107299,59903,39475,31044,4236
358,5376,5377,34442,16652,784,27156,2071,30631,10031,2611,48823,18753,102979,8515,2248,24267,6866,26069,24024,110681,5346,117475,5476,3303,6258,5367,72498,49787,71978,39475,78831,899,20965,19270,31673,97956,77047,41514,80079,111225,29931,30320,58934,23849,96115,31772,35264,24411,6950,104711
369,23682,90628,7428,61191,86666,55694,35599,88591,27921,80146,88851,18,105743,5140,72596,43670,35609,49302,110621,80160,5665,60451,23843,90149,7591,36776,39979,103596,53809,52240,66227,106291,36404,24119,108600,19386,91195,46395,74044,11711,38080,2762,67787,13649,103509,98902,25691,74209,49127,82151
380,59136,42498,68484,28676,28037,89351,92553,94346,105227,111116,44943,92816,68496,81040,38927,94230,91164,63646,59688,92079,58032,26162,92083,17220,74438,24007,88651,30923,33741,75469,47057,50772,38998,56151,40534,83032,20062,108512,35297,9569,78561,66019,47334,63342,26095,88817,59638,76791,77180,115582
391,110081,109955,93444,94981,90761,53770,54027,36620,88077,45833,71695,103952,42771,98839,106525,110499,51109,8997,32681,17711,116271,41775,73264,47414,55480,55992,45497,46526,46782,109689,52802,39493,39238,77127,81222,37189,110282,98123,8267,47308,31693,68559,39371,97873,42965,49625,64858,63326,33759,96352
413,53635,88197,61576,72205,57494,59542,22038,13978,49820,74014,68001,34851,34979,85539,11683,69801,37418,107050,22188,10028,41902,38959,63022,62257,12210,17457,4281,26176,27073,19781,66893,74574,31567,21584,85586,61907,56023,10972,45663,40928,83807,94889,2788,1510,39535,36079,24306,58610,86132,24690
435,83715,114692,95750,66442,65163,25868,87691,47632,77970,102675,78614,13466,6299,77085,76702,47261,15784,33961,60586,99754,79536,76465,82366,82750,42560,24517,85450,43724,30415,18000,82776,31451,101852,69727,101345,70626,17506,76643,106599,66027,876,14576,74481,54002,34034,54773,80118,4967,23849,30320
446,48898,2947,19076,12171,53390,54030,28049,21654,17181,40606,31008,69793,21923,51364,51368,42920,64427,15663,93103,13743,71606,11448,71227,94780,27070,20032,5058,3908,57158,52423,2246,6598,11978,108240,31056,32851,7124,17109,104417,76129,3427,68068,64743,115565,74736,72304,24434,56565,19447,7423
468,66048,43905,67329,61572,4614,93066,58125,74257,8850,76178,100896,56865,110243,96037,54694,42023,88872,67365,9006,101296,44724,54581,100534,56763,35900,94525,11707,55615,73667,76742,68678,65480,49609,53320,81355,86348,46794,77127,4687,11216,97873,87499,106838,68952,57693,63839,96865,12003,4835,91369
479,18305,21506,38530,65552,90769,95507,58006,14488,12955,49948,100511,101921,66338,105890,88484,28325,11171,55719,20262,106283,62124,109739,27186,38195,37042,15030,13878,87990,53434,80443,46906,102717,83130,14525,91715,53189,96461,36815,76883,25816,42586,41691,16223,80353,66276,46949,78570,84458,82284,65004
490,45956,48900,81542,76171,33036,41363,33300,79125,45978,73627,64411,98974,70687,5408,33698,36644,30884,44332,48045,77358,57135,18226,3894,40510,70594,60101,46279,40776,35912,38604,25940,110166,105430,8665,77404,12643,39140,91631,79216,55025,19828,51199,49787,31044,5577,19270,20965,14777,29931,77047
512,95364,24710,100362,98699,93838,33935,30095,107414,50463,39713,45603,23077,45863,82087,32681,55721,107692,60720,51377,109490,51382,47414,51641,101561,33729,32194,86723,17860,39238,36681,46281,36811,30921,30288,39679,42965,92758,31574,54237,68576,9954,67688,91625,41067,104942,98033,97141,98552,99834,110846
523,110081,109955,94981,24710,90761,53770,54027,36620,71695,42771,98839,106525,110499,51109,8997,32681,114092,17711,41775,73264,116271,64820,47414,100150,55480,55992,73787,46526,46782,109689,52802,39493,39238,77127,81222,17224,101753,98123,8267,47308,68559,97617,97873,42965,49625,64858,63326,33759,96352,65759
545,11906,25219,41604,94722,25610,50958,109840,96020,67476,74774,69398,68634,77723,50844,76447,78887,70823,94634,19499,67246,62384,70452,79029,23097,25273,55228,40509,86470,112198,81146,77050,44492,98643,27348,112469,100563,79065,51804,26465,92002,93539,36071,71152,12530,70643,76022,77047,69754,95483,25340
556,110593,106895,115472,107028,114324,116245,111256,115994,111387,111771,114335,115234,108591,108720,112435,112564,109491,114229,115255,112185,111289,116160,114241,116547,115910,108491,112723,112214,109399,117336,112470,101464,114908,113117,112097,112994,109539,109925,113126,116583,112741,114285,111214,115055,107119,107379,111862,81910,117501,110591
567,108546,93570,55300,104068,48520,35340,100750,47248,35600,16274,99475,56341,63126,42519,35735,100122,49439,107168,65312,81443,24485,109357,85680,63485,109490,31417,59577,64704,76227,37827,109516,30543,102097,99794,26450,101461,40664,53852,97629,104669,104163,112228,34917,106981,49897,110955,5869,41838,97907,40824
589,65286,113672,54536,79752,75145,108172,61709,107918,57616,39184,70160,104726,99736,8220,102172,93980,92319,101285,33191,93489,27185,112186,93626,32958,107455,74175,64961,96834,75841,64449,64327,59848,75850,73035,108239,62042,71263,20321,98789,5351,59111,87399,55659,60528,108787,113652,49270,59129,19325,108798
600,112897,98306,110595,97542,112646,77192,110089,86666,76810,54670,100751,20369,82705,34708,108442,114715,52379,23965,105245,115361,23843,47149,84015,52017,38962,108081,36404,75442,64566,39863,15928,101177,44855,90049,92354,81734,11592,108360,98379,98510,80207,15055,47059,49621,59350,86743,98270,110047,108389,102373
611,96896,107659,37260,30092,108557,21267,71188,61076,61977,57882,101274,67994,30492,11298,37026,10662,37926,73768,19625,105260,39084,95280,40370,27700,42168,82872,14394,117178,70586,20152,21950,25535,103871,108609,82749,41541,55110,93896,23371,32718,52175,22990,109905,8157,52958,74463,21348,6758,52070,14950
644,72705,69122,111878,104456,34056,104205,33935,67344,36247,101402,59036,105373,78241,62883,105637,96422,74282,94253,60334,60079,73779,107444,108341,83637,68791,104632,59450,106683,106302,111550,86594,113732,110021,67398,50766,100817,49362,43603,60372,37210,71002,107868,93407,112098,107107,116067,115557,58858,79211,109291
655,110593,108674,110465,114564,106895,115472,116111,111894,115994,111387,114335,115234,108720,114098,112435,112564,114229,115255,112185,111289,112059,115898,110531,115910,108487,108491,108757,112214,114908,112097,114660,112741,109925,116583,113126,109036,114285,111214,115055,112880,107119,107379,111862,81910,110715,106876,117501,59903,4967,79771
666,103170,114055,117390,110608,108308,111765,113430,34836,112411,112542,111136,114728,14384,106549,115894,113461,112698,72763,38464,112836,111431,92362,105419,47184,112721,114132,110298,112612,112485,116327,93159,111982,110576,115835,117375,87565,24411,23849,31044,111225,9032,91164,97956,31531,30320,78831,44534,14437,71978,2611
677,109313,83715,114692,74505,87691,7181,55825,78614,13466,6299,47261,77085,76702,43428,15784,33961,60586,99754,2475,76465,12979,108089,3642,82366,7742,42560,24517,85450,30415,18000,91475,74964,74325,22870,36951,82776,67028,31451,101852,76764,69727,106463,70626,106599,26984,66027,876,17775,14576,74481
699,110681,3617,117475,102979,3303,2510,784,1649,58513,2611,102105,14544,6294,5367,2071,115257,5521,49787,80079,4365,9032,19270,44534,899,114634,31044,79771,20965,96115,31531,95487,30320,78831,14437,43439,4967,41514,31772,111225,29931,107299,91164,87565,24411,4236,58934,1518,31673,35264,92515
710,16258,108678,6918,4365,143,112402,8724,12443,76317,71327,67872,7583,41251,113700,13860,16166,54948,95271,69541,111916,30764,54193,7734,7225,5946,62779,43579,12093,88895,7744,111937,6338,576,3648,9415,5192,20170,15818,10956,89548,115922,110804,12120,48347,25309,25313,100453,13032,23531,39660
732,110081,109955,94981,24710,90761,53770,54027,36620,88077,71695,42771,98839,106525,110499,8997,51109,29733,32681,114092,17711,41775,73264,116271,47414,100150,55480,55992,46526,46782,109689,52802,39493,39238,77127,81222,101753,98123,8267,47308,68559,97617,97873,42965,49625,64858,33759,96352,65759,39011,112739
743,114434,31619,17927,13716,94229,99863,19359,49952,10405,91061,45500,96957,24011,31054,11729,17241,83297,109028,88037,84711,13295,50418,16383,66171,32252,50815,95487,39475,96115,44534,78831,35264,24411,31673,114634,49939,111225,72498,14437,31044,2611,31531,29931,77047,107299,91164,14777,71978,5577,30320
776,31745,3329,43658,90764,38797,12687,20754,30741,21146,51871,6304,6180,22316,13359,12208,3122,47229,9658,108733,578,10566,24267,40653,32461,13650,62419,102871,18395,41698,55908,3437,30833,75505,113013,5753,13053,4365,42651,49939,14777,97956,19270,79771,1518,115354,87565,114634,107299,80079,43439
787,98944,98952,18056,109582,105998,90516,103316,110104,60060,47647,33824,105505,53922,28836,45349,66854,66855,66857,65835,97199,49071,35067,65840,16307,22070,36279,98102,107578,48571,65852,23872,38468,89413,28487,76362,35917,96590,106063,96593,91602,24019,71254,110935,103128,86873,27224,39387,11352,15965,98
809,36612,67078,44422,102666,18960,53776,38803,42771,40725,107900,33819,59680,110883,51109,29350,61479,18600,38184,15273,73004,17965,31791,98992,32177,86581,100150,72757,51001,92220,78398,77247,58948,18509,66895,99152,36177,40917,18775,39896,64345,104793,85372,104797,52702,21728,44512,16483,107623,33769,108654
820,87042,55300,47751,48520,35340,17805,16274,41492,87444,102551,35735,32155,39204,43942,61479,32681,37545,36527,109490,22067,10549,55477,42549,41272,51382,41910,105916,47295,45379,9156,19525,39371,8267,47308,30543,48079,21201,43092,48214,34518,56407,46173,3165,9954,54116,34917,39783,49897,5869,94702
831,93056,115334,109064,109705,68746,75658,91020,105612,103823,7823,105620,86804,48536,108569,28186,45729,96548,39591,93355,37037,11310,93104,99632,56500,92468,89269,98103,37561,7098,111163,83644,63421,36923,14527,95427,80837,109637,31311,94673,73041,94035,95700,93181,45268,102865,82773,102107,28382,108254,104416
842,110081,109955,93444,94981,90761,53770,54027,36620,88077,45833,71695,103952,42771,98839,106525,110499,51109,8997,32681,17711,116271,41775,73264,47414,55480,55992,45497,46526,46782,109689,52802,39493,39238,77127,81222,37189,110282,98123,8267,47308,31693,68559,39371,97873,42965,49625,64858,63326,33759,96352
853,52868,25093,52875,36876,70930,18451,69397,70934,69016,53274,2460,95517,36638,22048,51368,94123,9261,29486,558,3501,8753,94518,3128,47163,7995,51008,19010,22211,47560,113993,8397,100815,78928,18129,102739,41812,29781,33622,115161,6233,13275,100318,51556,16869,49637,51943,52584,10479,11506,23282
864,72705,63362,93444,71430,88200,74379,116235,102674,58899,53016,109082,109210,112540,72477,97438,38556,78241,62883,22563,111913,21289,33196,27437,116271,110002,31670,68791,73787,112187,111550,62145,40393,112457,67405,103886,105553,113361,22227,59604,65750,59480,101979,104419,53608,109416,56816,98033,97650,20468,99316
875,110081,109955,93444,94981,90761,53770,54027,36620,88077,45833,71695,103952,42771,98839,106525,110499,51109,8997,32681,17711,116271,41775,73264,47414,55480,55992,45497,46526,46782,109689,52802,39493,39238,77127,81222,37189,110282,98123,8267,47308,31693,68559,39371,97873,42965,49625,64858,63326,33759,96352
886,112256,113026,16258,269,8082,8724,11797,2965,10651,71327,67872,14496,13860,69541,34940,113713,28595,7734,4150,5946,13629,7744,104901,22854,68857,5192,20170,9037,112334,109008,43859,14040,34525,25317,19942,100453,39660,10862,7280,26992,56692,108663,2681,63611,9724,36093,80079,1518,44534,39475
908,47233,108419,113283,94469,110086,78981,111372,113422,110736,45843,105492,49301,41882,63130,34848,112296,105257,114474,105259,58669,50735,108335,113588,116534,30652,58044,7998,101823,51650,116169,97353,75724,61778,88287,112224,55521,109154,105443,97380,70755,88038,71015,66666,66540,112877,98797,111983,103923,33267,105973
919,11522,71298,83588,71813,38537,77961,89865,110089,18957,88591,32527,67217,5780,38295,19737,47131,47516,98465,46754,37411,75683,89634,24742,104230,67493,79017,3503,16815,18610,110643,87092,72245,25397,99637,25528,58039,17864,46542,102737,84690,103509,11355,102235,112093,11361,21859,20199,84840,53353,618
930,110593,115587,112262,110346,110350,112911,111120,114191,107793,109968,107034,115870,114978,113957,115237,110504,113960,113450,113323,106539,111661,113842,112566,115255,114105,115898,109757,113855,112577,116290,112838,113612,111702,108503,113495,114014,75882,110954,115055,112880,113648,114034,114802,115184,117237,114806,114808,114426,111999,31044
941,94722,11906,41604,43017,25610,85900,116108,25356,108689,78868,96020,69398,74774,68634,92443,78492,63898,50844,63007,59555,103204,70823,78887,59561,61610,67246,62384,79029,23097,55228,44221,40509,88895,48067,32324,112198,36422,83144,44492,98643,27348,79065,69594,45278,26465,93539,37604,97382,71527,26472
952,110081,109955,93444,94981,90761,53770,54027,36620,88077,45833,71695,103952,42771,98839,106525,110499,51109,8997,32681,17711,116271,41775,73264,47414,55480,55992,45497,46526,46782,109689,52802,39493,39238,77127,81222,37189,110282,98123,8267,47308,31693,68559,39371,97873,42965,49625,64858,63326,33759,96352
963,115587,113293,110605,115726,111120,107793,112283,114725,115621,113957,110504,113450,111661,112564,114229,112566,115255,115898,113980,113855,116290,115910,108487,114247,115790,115153,113876,113495,114908,103389,114014,114660,112741,113126,116583,110954,114285,115055,115184,112880,106863,113648,113009,81910,114806,117501,107518,4967,4365,49939
974,60544,81160,34443,86031,36248,23325,3614,3231,68770,11939,16683,15533,1069,38576,3120,42033,21681,14387,90805,951,85694,3777,19396,52807,458,53838,210,52820,74842,109787,8412,8027,115555,1892,112996,4454,37607,12520,20070,27366,36075,93676,87021,101999,34419,54388,10230,57848,97956,23849
985,110593,110465,110605,106895,115472,115994,112283,111387,115234,114725,108720,112435,112564,114229,112566,115255,111289,112185,112059,114241,115910,108487,112214,114908,103389,109539,112741,109925,116583,113126,109036,114285,111214,115055,106863,112880,115184,107379,111862,81910,117501,107518,41514,43439,30320,72498,87565,31772,44534,4236
996,105354,108812,112782,81686,108058,100762,109214,109216,109986,101028,106917,96168,111788,106543,110768,108209,110641,58676,116661,79540,105140,112568,99129,103866,112445,96702,110271,111172,84038,110279,73548,106318,110926,104526,87123,110292,113752,81370,113755,113885,108510,106210,60648,106221,114543,105842,60403,111093,96503,107000
1018,110081,112897,109955,93444,94981,90761,53770,54027,36620,88077,45833,71695,103952,42771,98839,106525,54653,110499,51109,8997,32681,17711,116271,47414,55480,55992,45497,46526,109689,52802,39493,39238,77127,81222,110282,98123,8267,47308,31693,68559,42575,97873,39631,39371,100308,42965,49625,64858,32861,63326
1029,62080,1667,93193,72979,7316,3992,1945,37912,63642,41247,49954,65572,23849,26667,17070,45487,6448,15029,951,38842,80195,25284,28616,55113,75978,73036,53837,35534,93262,2895,39379,58836,4820,9814,71638,4436,65629,7519,28898,87526,1254,4454,29034,90735,109936,52337,29045,24694,10360,87565
1040,31619,87812,17927,115082,10897,115219,13716,29977,109466,38939,54681,40732,1695,22435,20648,22441,115499,73138,59830,9019,40252,45500,112709,74950,24011,114251,113743,111440,114256,77522,51028,34900,14677,7124,108372,112596,17241,47963,79711,4195,109028,88037,93157,113513,14699,113516,40052,20472,66171,2611
1062,110081,109955,93444,94981,90761,53770,54027,36620,88077,45833,71695,103952,42771,98839,106525,110499,51109,8997,32681,17711,116271,41775,73264,47414,55480,55992,45497,46526,46782,109689,52802,39493,39238,77127,81222,37189,110282,98123,8267,47308,31693,68559,39371,97873,42965,49625,64858,63326,33759,96352
1073,110081,109955,93444,94981,90761,53770,54027,36620,88077,45833,71695,103952,42771,98839,106525,110499,51109,8997,32681,17711,116271,41775,73264,47414,55480,55992,45497,46526,46782,109689,52802,39493,39238,77127,81222,37189,110282,98123,8267,47308,31693,68559,39371,97873,42965,49625,64858,63326,33759,96352
1084,5506,31619,87812,115082,2321,5522,115219,13716,56596,58262,10773,29977,109466,40732,72223,69793,22435,71206,20648,22441,45483,5036,10927,13493,59830,59317,41141,9019,40252,3908,2890,24011,114256,51028,34900,14677,7124,112596,47963,13790,19678,12000,83297,48225,4195,30949,113513,14699,7147,40052
1106,84864,75778,86156,8589,911,82576,115352,77848,80542,27171,83363,30759,40106,79275,95153,61111,15290,115515,65602,108359,37831,115785,24270,109910,17880,54745,13403,16997,2664,58474,80620,8688,92404,114551,35580,4733,92515,72498,49939,14437,17417,96115,31531,20965,97956,14777,111225,19270,29931,2611
1117,76801,107522,76421,56198,104839,97798,68236,107791,62223,99093,94490,51101,106269,81446,97324,98861,95406,61869,98608,108080,107056,106801,61748,95413,103352,106809,112444,80702,69569,111298,108098,72132,104517,98374,90186,75211,69067,103373,97868,56779,7121,66130,76884,105429,86619,76637,70365,65377,66404,73320
1128,3840,10369,5377,6919,784,27156,10031,2611,48823,34366,18753,80962,8515,102979,107845,2248,11594,73679,6866,110681,117475,5476,5367,111225,19834,89598,31772,92515,1518,95487,31044,87565,35264,5577,14437,71978,31673,97956,59903,72498,104711,107299,114900,41514,4236,44534,6950,20965,29931,17417
1150,58880,101636,101509,40709,78983,90634,39053,116753,116369,21655,38424,104091,106909,59680,34593,31783,67624,81576,17066,90667,73004,17965,23086,38063,31791,98737,106666,36020,55477,100150,51001,31674,77247,64451,8260,39881,8267,93901,18509,40917,34518,39896,73433,97500,44512,82785,21728,16483,39783,105575
1161,109312,110593,110465,106895,115472,115994,111387,111771,112283,111646,114335,114076,115234,108591,108720,112435,112564,114229,115255,112185,111289,112059,114241,116547,115910,108491,112214,117336,114393,114908,113117,112097,109539,109925,113126,112741,116583,109036,114285,111214,115055,106863,107379,111862,81910,117501,23849,42651,14777,2611
1183,27786,23825,94098,83732,83225,20379,98973,46493,113955,87208,71987,22836,46775,22341,19270,82630,11717,8777,70603,26065,37465,50654,25824,92145,68854,17406,107775,59903,104711,78831,111225,4236,58934,6950,39475,24411,107299,97956,91164,31044,72498,79771,115354,43439,899,96115,31772,23849,71978,31673
1194,109313,83715,114692,66442,65163,71563,7181,55825,102675,52501,13466,77085,76702,60959,47261,56995,15784,99754,79536,76465,23733,82366,82750,7742,23368,18000,79188,74325,82776,101852,101345,70626,42594,106599,89194,66027,876,17775,14576,74481,54002,74609,66420,91164,72498,114900,49939,97956,5577,4236
1205,58880,101636,100614,44422,31624,82952,102666,78983,101647,53776,67730,38803,41246,59680,110883,104484,29350,18600,14249,6187,103468,36269,73004,31791,101680,32177,56114,56109,1972,86581,100150,80694,92220,18110,77247,80508,41666,3784,66895,99152,99155,98773,39896,104793,97500,104797,32477,21728,111968,16483
1216,41216,76931,8835,51084,49038,3992,78618,65691,43128,44319,12320,28960,64035,24358,36776,96045,68270,69039,36143,53809,34940,54326,96822,88631,53946,43579,46395,39616,27073,12482,106052,104901,4934,27082,25546,80078,38223,31312,13649,3411,23763,18003,21609,64617,78571,87531,69101,24306,7027,98292
1249,88960,16644,5125,2181,24586,37259,9229,96017,91163,89519,111409,77618,25918,8652,87891,48212,115029,6870,17495,15330,51824,1648,9072,1910,81533,31673,95487,31044,14777,42651,24411,4967,114900,80079,4365,79771,31531,104711,30320,6950,39475,49939,49787,899,31772,77047,35264,5577,91164,20965
1260,256,18307,27269,26770,40092,38435,40356,107943,21288,28329,41896,39469,82222,87728,4145,44467,116788,90934,86583,3128,47163,3904,50753,36034,74308,19397,5965,81106,81107,6230,41822,69859,228,42597,6250,24686,11119,39921,24314,3966,39475,29931,899,17417,14777,79771,114900,30320,20965,24411
1271,110081,109955,93444,94981,90761,53770,54027,36620,88077,71695,42771,98839,106525,110499,8997,51109,29733,32681,17711,41775,73264,116271,47414,100150,55480,55992,45497,46526,46782,109689,52802,39493,39238,77127,81222,101753,110282,98123,8267,47308,31693,68559,97873,97617,42965,49625,64858,33759,96352,65759
1282,84352,56070,83850,97292,77196,75003,79248,49935,78995,34965,86168,66971,82850,61860,61604,28456,81577,90666,72107,82988,79913,62893,75308,81075,105141,64950,74811,49211,61630,54079,49855,30911,50242,75842,54982,55750,36934,35786,113610,53068,73549,72271,79954,59218,79196,37982,73055,40416,79588,60776
1293,110081,109955,93444,94981,90761,53770,54027,36620,88077,45833,71695,103952,42771,98839,106525,110499,51109,8997,32681,17711,116271,41775,73264,47414,55480,55992,45497,46526,46782,109689,52802,39493,39238,77127,81222,37189,110282,98123,8267,47308,31693,68559,39371,97873,42965,49625,64858,63326,33759,96352
1326,110081,109955,93444,94981,90761,53770,54027,36620,88077,45833,71695,103952,42771,98839,106525,110499,51109,8997,32681,17711,116271,41775,73264,47414,55480,55992,45497,46526,46782,109689,52802,39493,39238,77127,81222,37189,110282,98123,8267,47308,31693,68559,39371,97873,42965,49625,64858,63326,33759,96352
1337,93824,75905,66184,38664,63496,62347,5771,6413,74638,88850,31762,106388,101142,111767,43033,63259,24223,109735,103849,96298,16939,59178,60717,40753,55602,96693,10549,73015,73018,97212,70205,56383,75585,94660,101445,60486,102980,106954,19662,77010,99027,43093,48214,70745,106458,84443,75357,36701,116447,67040
1348,16139,64656,25879,28062,64927,33187,4901,40615,6521,25898,47788,70068,7605,4540,6845,8643,43589,66888,17609,9041,10451,5334,16218,66267,8666,26974,18655,53985,4985,60004,75621,53992,11496,6761,24944,65393,28147,20598,12279,57849,43132,4967,72498,17417,44534,14777,96115,29931,4365,23849
1359,42105,15747,30729,11017,75403,44427,10125,10638,9103,23692,9876,18069,72597,13721,103706,86683,40731,67869,12318,65820,20513,97065,17580,73516,6062,11824,65202,55,42300,80701,19006,4669,104896,2625,28868,50251,86603,64589,41168,53079,9050,2013,71902,28793,23280,19444,31351,62073,89212,28158
1370,19585,58498,60291,75400,86927,6544,96017,96786,96917,53014,34711,64151,90777,1435,52640,45861,42663,95271,13231,50483,100916,67380,44728,48440,70458,26554,107075,21829,19273,20170,21707,77900,9298,61143,41305,28251,25309,62046,26209,33121,63593,95722,7275,13291,97645,20462,82030,1910,21238,61693
