49,16900,42502,106513,70676,93717,111639,61977,68651,113203,66612,31291,61501,24140,24141,33375,115301,68715,53357,33392,7800,93308,109189,12944,16018,60050,76950,77986,53414,52396,49335,9402,83134,114373,24777,115920,112854,79583,31465,33017,113914,11518,54529,116486,4373,22293,65818,100126,40741,102184,105260
55,52742,38922,40460,109070,35860,113694,48165,114224,68148,114231,88636,98876,94788,55365,60486,88653,57934,44114,49234,62549,31323,35938,76390,78952,75373,66157,57971,109189,101511,66184,105615,11413,108182,30906,31937,51913,29387,114397,79583,57571,50916,37094,69369,46335,77569,116486,92423,53520,87830,29470
57,6685,53279,95267,71716,54311,50728,12847,1591,78908,68671,20032,79951,10832,16977,32851,8788,2148,41577,4215,3192,62084,5253,74886,43662,6305,75425,31416,78010,85186,9414,21707,106706,6866,21213,3295,39648,45810,88310,3832,19197,29951,19712,42754,16646,13066,39692,54040,97054,2335,90913
59,3584,3585,75785,42013,87092,7734,4151,97346,28749,28754,113236,51803,16993,25191,7272,15980,39021,81004,7792,69236,22649,13440,27264,113801,56466,38035,100503,13510,62155,112334,16596,36567,3295,63711,31980,52974,53488,28913,90880,6914,16646,3336,13066,89874,2335,72993,29994,90415,14131,2360
61,63494,48650,2575,2067,23587,92200,29234,99389,16446,26180,83532,69711,67156,19545,77404,7772,2660,3178,2159,63089,17011,40054,32886,25720,70263,88695,43132,69255,62601,21650,59038,73894,44711,3242,2220,5813,9911,52919,42683,18109,10437,101576,109772,5334,50390,39140,11496,18166,49398,37644
66,52742,38922,40460,109070,35860,113694,48165,114224,68148,114231,88636,98876,94788,55365,60486,88653,57934,44114,49234,62549,31323,66653,35938,76390,78952,75373,66157,57971,109189,101511,66184,105615,11413,108182,30906,31937,51913,29387,114397,79583,57571,50916,37094,69369,46335,77569,116486,92423,53520,87830
68,103937,56836,34834,42002,117266,87061,27675,116766,67649,30787,64074,31819,68684,108634,52314,68189,114273,93289,99945,109166,71283,56442,30845,50304,59527,32397,80019,68765,67757,70322,99515,57532,95942,24777,84688,94929,65751,104151,111323,115934,115424,74980,67310,12027,104707,71427,116486,99079,42761,35595
70,72721,533,32284,6180,3109,54312,102954,65068,57900,24117,23619,60487,105548,25684,8280,95324,65639,7798,24184,18044,97405,71810,36995,63117,62106,89757,20638,6818,6306,68772,28840,6317,74413,33455,24239,43190,76472,7865,68289,68803,107207,104651,36045,67789,4320,11504,21754,54011,54013,14078
71,52742,38922,17404,109070,45587,35860,113694,50222,114224,98876,88636,94788,55365,88653,57934,44114,21079,31323,35938,76390,78952,75373,66157,57971,87163,86148,101511,66184,105615,11413,108182,52373,76974,30906,27838,31937,51913,29387,110812,114397,57571,37094,96491,69369,116486,92423,53520,87830,29470,56108
80,24068,94224,42002,87061,21527,116766,90148,41514,107570,18997,77369,30787,9796,7235,21577,68684,52307,73319,47719,90729,10859,71283,50304,66181,109712,56479,40106,73392,11958,61111,45751,57532,69309,2240,29900,87256,66781,16605,116486,13577,11023,39186,6418,82197,51997,105250,8999,32041,47914,26419
81,46602,49164,2574,3607,6682,107570,2611,39475,41532,24641,51787,109133,14437,39016,11370,38512,1649,4212,25717,21622,111225,25730,5774,6294,51871,6822,6824,2218,68280,4801,41665,54470,24267,14552,25313,7406,20209,22262,58627,15112,13577,86290,25874,105250,21806,10031,24880,26419,4922,8532
82,101894,47627,76813,28175,37393,97301,48152,98840,62502,15922,41029,44101,93769,74317,80471,94807,104535,59994,70747,50267,41054,66664,39549,74367,97926,109713,102552,62105,37537,68780,46253,114363,74949,50893,50894,114895,113365,70357,64216,70362,110812,80613,88304,50419,62201,47868,87808,55044,108806,92934
88,101376,103425,70659,65032,19985,75292,50719,21538,110641,98353,30778,90173,60990,81986,102473,94286,97369,57946,54365,30304,52326,105066,106616,74872,85116,60032,107649,59527,22152,108169,68231,51853,112782,114834,51862,31391,46756,89265,92338,95411,75962,40122,75462,91337,112331,58063,104151,55012,47847,98546
89,7684,95750,27144,41481,7181,40463,55825,39953,21017,60959,548,67622,28719,58928,91699,24629,51258,7742,82501,17484,28749,16977,36951,18007,80482,46179,35941,22631,25191,41585,77432,62085,80536,13466,27812,76465,19121,23733,1213,42687,30914,67272,84690,36570,6373,4843,74481,31992,37135,77085
90,63494,2575,531,2067,23587,92200,29234,99389,574,25668,83532,5196,69711,10837,77404,2660,3178,69738,2159,40054,32886,25720,43132,107138,69255,62601,21650,44711,3242,2220,39597,5813,9911,42683,18109,85181,10437,101576,5334,50390,39140,11496,18166,49398,36621,13071,64278,1818,74014,94503
91,15872,18434,53763,87563,111639,22040,24091,116766,79391,9247,33318,95279,18997,110645,19517,27202,7235,16969,9293,79953,68701,24168,115323,29309,50304,72862,91294,87712,107681,17076,109751,19127,112830,114366,29386,115920,14037,85734,110311,17157,39186,112916,82197,40214,116501,95514,51997,15135,47914,74542
92,28163,107016,55822,42000,97810,31762,46100,22559,23072,20514,96291,108583,62506,41003,105007,29231,57905,62011,29251,56402,102505,45162,96885,93816,44159,104068,82055,111241,97933,22158,47767,102047,96423,95409,100029,92867,54471,44238,60627,78035,90844,72926,39137,75503,31472,108273,61183,99079,32520,80140
93,107016,95758,31762,35860,67605,73759,90667,39981,105007,43568,68148,29251,60486,89684,21079,68189,66653,114273,35938,70758,67174,93289,99945,109166,100985,44682,105615,80019,11933,102047,67757,72371,52409,99515,32965,95942,93901,84688,94929,65751,51928,95964,115424,74980,63211,96491,23789,12027,94464,77569
99,72721,49172,32284,6180,54312,102954,65068,57900,24117,48182,23619,60487,40521,86092,64084,8280,65639,7798,43641,97405,21122,71810,4744,63117,62109,68772,6317,79533,33455,24239,43190,76472,7865,20157,68289,68803,36045,81122,11504,5369,21754,14078,20737,11523,13062,18701,48909,92433,23314,15643
100,101376,103425,70659,65032,50719,21538,81456,98353,110641,30778,60990,23614,81986,94286,97369,57946,61025,28772,52326,78952,105066,74872,85116,110207,60032,68231,22152,108169,52872,51853,112782,114834,51862,92323,89265,92338,95411,75962,40122,100028,108741,102086,91337,112331,47847,98546,23800,107258,97533,88343
101,4114,26134,48154,28187,64543,17440,113203,114231,35906,30787,9796,2630,42059,36427,88143,109651,8795,93286,36462,64626,121,17019,50304,66181,109189,51343,36500,108182,87705,56479,48800,93346,33960,17066,40106,66742,98487,31416,36041,75977,9931,93901,16605,115934,91875,107251,23292,116486,40207,39186
102,52742,16391,38922,57354,30734,5655,60957,46643,30262,6208,72769,57934,7264,67170,59500,12910,19055,8304,46207,36995,19078,45198,9366,38041,62109,89757,86181,74413,24252,20157,31937,87748,44741,2268,82143,12512,15583,15586,78058,74474,6900,54011,43776,13062,18183,18701,24850,23314,46894,108336
111,92167,103952,98322,73236,19491,76841,87104,97856,7746,94278,55367,52302,46672,22609,81495,55389,29789,60010,93808,61044,63605,101499,59005,80510,86656,100997,49809,63121,47251,95390,95391,31913,91822,61105,30390,77497,102078,99009,110275,84168,48334,45269,29921,41189,64232,88808,60651,96497,51448,103685
112,103425,42000,97810,117266,46100,111124,45588,113694,23072,21538,47653,100348,43568,30778,12350,81987,92743,83033,114777,99945,65143,74872,100985,97929,49290,97933,80019,69304,100029,114368,54471,91337,94929,81618,78035,60627,90844,114397,64736,76515,50916,75503,23800,62201,97531,32520,80140,96529,65299,60182
114,82949,520,45580,67085,19469,68109,11801,28714,15915,52779,57899,10293,44600,89659,65092,79434,86606,109651,46677,98392,8795,43612,9314,10859,53362,86652,59524,25744,34450,55956,34467,79013,96425,19114,35502,87736,76996,82118,35537,4324,52459,80108,68333,27377,35573,81151,40194,18186,84750,80144
115,1029,17925,96786,75291,54312,94256,93252,4685,54872,46172,95324,26209,50276,6756,12910,82035,78462,17539,27779,2181,99466,89757,86181,17061,42159,704,87748,35012,109772,84690,19157,12512,9962,4852,6900,54011,91902,43776,20737,35080,74533,45861,72486,30007,61755,57659,71486,115527,37704,96075
116,70145,24068,76806,81929,99852,9743,78868,3604,63007,90661,111142,102954,63028,73269,30787,9796,55365,91718,95301,68684,49744,80976,109651,82008,82522,110172,72305,111740,88701,50304,85633,66181,86156,44178,38041,87708,6317,108205,33455,29887,93890,82115,90317,87256,68312,112860,45278,81137,55544,116486
122,70145,94722,76806,19983,8207,78868,63510,53276,63007,80419,48164,88619,112177,45618,63028,9781,95301,94804,69717,82522,110172,76394,26223,90229,69754,25219,78998,85661,59555,108205,67246,79029,82115,70857,92873,68312,79065,45278,100577,80101,81637,36071,25322,50932,7924,77047,79608,96012,96013,47885
123,110593,113674,115734,114712,114207,64034,114217,116787,110645,112185,108105,113740,109136,112723,101460,111189,112214,116327,25708,110189,112239,116851,110709,113781,110711,115323,114307,112262,113297,112283,111260,112796,115868,113322,114858,25265,110777,112830,113855,108744,113356,109262,110298,116452,109288,112377,112388,110346,112394,111882
124,22018,14338,49164,27158,3607,92200,3113,41514,94256,107570,2611,574,2112,23620,5196,46671,10837,89179,91232,14437,39016,69738,38512,25720,8321,6285,6294,10903,17061,6822,6824,18089,24267,11982,84690,41177,39140,37607,51455,7936,25874,86290,25876,64278,2334,94503,811,21806,10031,1846
126,6685,52256,12847,13871,39475,1591,2112,76360,109133,14431,19040,11361,2148,41577,3192,1153,5253,74886,12942,59023,10903,54430,6305,78010,27322,85186,6866,106706,85714,41177,21213,39648,70372,742,1781,88310,3832,42754,30979,16646,263,15112,3336,90913,27426,23849,71978,1846,9526,2360
127,107535,69649,49172,111639,92697,12317,50210,27178,49197,20013,82997,17463,19517,70719,27202,7235,75849,24148,54365,33375,109152,75361,73319,68715,90735,114803,74358,43641,26235,97405,71810,21122,9359,105626,87196,65693,68772,77483,76472,7865,114366,22723,115920,75482,18138,90335,85734,11504,5378,106244
132,16387,52742,59910,38922,109070,113694,73759,48165,47653,68651,39981,114224,114231,88636,94788,55365,88653,57934,44114,109651,49234,31323,66653,67170,46695,78952,75373,66157,57971,7800,109189,101511,66184,113801,58509,105615,11413,108182,38041,89766,27838,51913,29387,104651,114397,115934,79583,57571,37094,69369
133,16387,98823,46602,103947,49164,2574,113683,111640,6682,107570,2611,34868,71738,41532,72769,24641,30787,56395,79956,11370,4212,25717,21622,62081,66181,113801,5774,6294,6822,69309,41665,54470,24267,14552,20704,25313,22262,56585,13066,75021,86290,13076,64278,12060,105250,10031,27954,7987,26419,4922
134,107535,39953,4634,53279,1055,95267,54311,12332,57911,78908,86591,97346,9293,62543,10832,67156,24148,85591,109152,16993,80482,76899,22636,107632,4215,43641,89213,13441,62084,12429,49298,41113,65693,39582,16541,76960,98980,72872,14020,9414,104651,29389,32466,23763,24289,31459,106214,77056,71957,75031
135,52742,38922,40460,109070,45587,35860,113694,48165,114224,68148,114231,88636,98876,29251,94788,55365,60486,88653,57934,44114,62549,31323,35938,76390,78952,75373,66157,57971,109189,101511,66184,105615,11413,108182,30906,31937,51913,29387,114397,79583,57571,50916,37094,69369,46335,77569,116486,92423,53520,87830
137,1025,22018,46602,14,113683,3607,6180,7736,71738,574,51787,89179,9825,44641,17505,14437,17510,38512,69236,25717,21622,24184,5753,24192,8321,4743,4744,51871,6822,18089,2218,3242,3244,68280,5826,24267,20704,25313,5345,28913,27892,22262,3334,4365,36621,86290,25874,25876,16669,10031
138,16900,81929,38922,104971,42002,73236,106008,36890,111132,64543,66612,30787,101962,88143,40545,28262,76390,49256,78952,60010,41069,86127,1650,48246,106122,93845,66719,93346,31396,49335,40125,83134,26825,85194,36041,29900,114397,115934,79583,46304,96481,37606,4330,67830,113914,28424,91412,91413,87831,16153
143,87556,33801,45070,87571,26133,94742,15896,63001,76319,115231,60961,67109,87077,75817,67625,92204,32819,28736,26188,69710,3158,13409,73316,107,47724,57971,102006,70264,35961,60049,71318,22683,107676,56991,23714,75446,56509,64190,27838,90825,107228,33501,92384,109281,103142,37094,39658,113901,95981,68845
145,59910,82952,95758,91676,73759,43555,66596,33319,90667,17965,39981,26161,72753,17460,57908,104515,2630,89684,94806,57432,99931,8795,66653,84575,67174,105575,58509,16530,23698,102034,11933,53413,33960,106666,17066,89260,7853,57525,36539,93901,37073,100050,42193,51928,34530,44775,96491,42745,86266,12027
148,12289,16387,83470,94224,42013,48165,50222,15918,62510,57906,87092,88631,70721,28749,28754,113236,1621,8790,78952,72808,66664,14449,45185,13441,99973,33417,113801,52373,41634,1702,72872,77486,35505,5811,102585,107195,68287,69313,29387,102606,23763,70362,88291,106214,5863,34024,79594,57583,29424,28913
149,87568,113684,34325,106008,110631,76841,8748,51251,66612,5686,54840,88123,7746,101962,23120,41554,81495,27747,27243,41069,93308,60042,106122,49809,57490,73363,45206,41624,52902,52394,52396,54451,109750,61112,83134,27838,40641,4292,110790,44244,45269,61656,96481,64232,60651,33017,103685,92423,63244,87831
154,87558,101894,91146,107023,63504,97301,101910,101402,92190,74282,60464,73779,115766,101432,110651,101444,92743,67154,36346,83033,59994,86105,65630,81502,81506,104551,97903,74367,97926,67720,97929,74379,93837,62105,96409,105637,97961,86697,25272,62139,63166,73422,114895,97488,96473,113371,64736,53475,80613,70898
155,80898,52742,38922,53785,53279,95267,71716,54311,57388,79404,9776,78385,100405,97851,88636,55365,51269,57934,79951,10832,46172,109152,75361,49766,59500,82035,31867,79998,17539,62084,16005,43662,75425,49315,37029,36013,704,31937,51913,21707,19157,87766,31459,45810,29951,61198,69911,97054,29470,46894
158,101376,65032,65548,106510,27675,75292,88605,113694,95777,71205,98353,30778,98876,90173,99394,81986,52804,102473,94286,30292,3672,57946,54365,30304,89184,52326,74872,85116,60032,107649,108169,112782,114834,61589,104088,102042,46756,89265,92338,95411,75462,102086,29387,58063,90335,29424,98546,107258,105226,22802
159,3584,520,19469,3598,68109,67085,107032,88604,28714,52779,15915,10293,4151,2114,65092,28749,86606,2128,10846,9314,7272,11882,81004,46191,69236,22649,13440,25744,34450,66194,55956,41618,2200,30885,35502,25262,99505,24756,1716,87736,13510,112334,16596,13527,52459,31980,33517,28913,35573,112377
160,16387,63500,83470,87061,111639,18456,116766,67116,53300,110645,31291,34875,79935,116803,54872,113243,33375,24168,8304,116851,17012,60021,74358,4729,115323,36988,27779,109189,85126,113297,11413,76950,105626,109733,109751,112830,114366,117447,24777,73424,115920,14037,78058,14059,51438,103152,58104,116486,94476,3343
167,82949,42503,10760,7177,48650,520,67085,19469,11801,17440,47138,6180,10293,63542,97859,62532,86606,9810,22625,28266,10859,3178,46191,5746,53362,88695,50808,22654,36992,1667,5278,77471,49823,68770,72356,30885,3238,79013,35502,25262,38576,87736,85694,47807,39636,13019,115934,80108,82672,23793
169,3585,6685,52256,71716,43557,39475,7734,1591,4151,2112,109133,14431,19040,11361,41577,7792,69236,3192,63611,1153,59023,10903,54430,6305,89260,78010,27322,1213,85186,112334,6866,106706,85714,57560,41177,3295,39648,742,28913,1781,88310,3832,90880,42754,16646,3336,15112,89874,90913,27426
170,15872,40455,106513,13845,60441,24091,9247,94762,27178,49197,31800,26683,78404,75849,21577,36427,80,59500,91248,61558,69752,94844,107138,73347,86662,108681,9359,65693,107681,98980,110257,11958,22723,72906,75482,24289,111845,85734,80106,36079,5369,47878,116501,40214,18711,97567,79138,6434,74542,11575
176,80898,16391,533,5655,75291,15394,63013,65068,93230,113712,81979,7233,8777,21580,19023,13393,15443,19055,103033,1149,79998,71810,19078,45198,4245,9366,88213,81561,77986,46757,95403,1196,24252,31934,87748,44741,107207,2772,93914,2268,82143,15583,15586,38147,104711,18183,13582,97046,48408,75036
179,42502,38922,98322,34325,47127,36890,19491,30245,10792,8748,45105,88636,55365,101962,41554,99931,55389,62561,20584,60010,12427,48273,96915,69795,100012,67247,12982,49335,61112,77497,40125,90302,83134,31937,87237,74438,26825,61656,79583,96481,4330,98027,28424,61198,99601,87831,16153,17689,29470,72480
180,46602,49164,2574,113683,3607,75291,41514,12847,94256,107570,2611,24641,51787,109133,89179,19040,14437,19055,1649,21622,103033,6294,10903,6822,2218,41665,54470,24267,11982,73937,14552,77020,25313,37607,20209,3832,28411,7936,42754,58627,15112,66313,75021,86290,25874,64278,5411,21806,10031,26419
187,98823,38922,103947,18448,42002,3604,107032,114207,43555,79404,57388,110645,88636,72769,55365,45132,49234,109651,89684,82008,57432,38494,11874,70758,46695,28780,110189,116851,115323,50304,16005,66181,113801,72862,53413,25265,112830,2240,11969,105154,113868,42193,51928,110311,81137,112377,54013,77569,112388,13066
188,31744,14337,18945,92167,60935,10255,9743,85521,93717,28182,85525,59936,28710,9776,53300,88636,79935,55365,102988,88653,49766,53357,100977,27765,94837,78971,86656,16018,74389,67229,28317,3236,71335,41128,70826,8366,72371,68790,18621,15558,83161,92905,31465,24811,81137,51456,89364,97046,26399,27424
190,1029,533,29724,3109,54312,57911,23619,93252,24148,8280,62554,95324,6756,17011,18044,36995,99466,29846,89757,20638,59038,76960,6818,86181,73894,28840,74413,24239,43190,87748,72905,109772,67789,36045,45772,12512,72425,11504,6900,54011,14078,43776,20737,13062,7436,48909,86300,67875,74533,72486
191,17925,16391,38922,107535,106513,5655,15394,63013,93230,68148,7233,88129,55365,60486,13393,15443,59482,67170,75373,103033,1149,79998,86143,19078,45198,105615,4245,9366,81561,46757,1196,109751,24252,31937,44741,51913,84690,2268,15583,82143,79583,15586,57571,50916,94437,79584,92903,38635,26860,18183
192,97792,22018,101898,48653,48654,94233,67611,6685,52256,16428,12847,1591,2112,87621,79942,76360,45132,109133,114769,53850,14431,19040,41577,29296,640,1153,10903,18590,46752,69793,25772,41138,27322,78010,6866,9939,39648,70372,83689,3832,42754,30979,35075,16646,263,105224,23312,88337,27426,23849
193,8200,65548,106510,19985,103446,27675,75292,98353,45621,30778,97339,90173,60990,99394,102473,94286,30292,3672,54365,89184,30304,52326,90730,46199,106616,74872,68224,107649,32898,60032,59527,108169,103054,114834,102042,31391,83106,46756,31396,89265,75462,58063,92880,45777,104151,55012,67310,98546,107258,35069
201,87558,111124,92190,64034,62502,43568,73779,31798,77885,108093,101444,74317,67154,83033,59994,115803,55900,103516,99421,80474,101473,109668,104551,93801,75372,97903,65143,55429,97929,75927,65695,90276,105637,97961,67758,42671,99510,104632,62139,62665,73422,102619,64736,107243,109815,106232,63225,50935,41212,100605
203,15872,52742,107535,106513,35860,111639,63001,97308,82997,27202,55365,26188,44114,49234,35938,76390,67174,75373,57971,43641,101511,75401,61577,105615,23698,49298,108182,65693,16541,66209,107681,61098,2220,76974,109751,50359,9911,27838,11973,32466,115934,24289,57571,85734,37094,78065,52979,69369,42234,94464
210,59910,96266,95758,67605,88604,73759,43555,79404,39981,17460,57908,110645,70204,9796,45132,57935,89684,57942,57432,66653,38494,11874,70758,67174,24168,28780,50304,61577,44682,58509,11933,99999,53413,33960,73392,25265,57525,52409,112830,33478,117447,14539,113868,42193,51928,95964,96491,63211,86266,12027
211,14338,24068,17925,2062,63001,92200,107570,2611,71738,41532,574,5196,83532,46671,79956,44641,67170,39016,69738,38512,72305,4212,24184,89727,85633,6285,5774,79000,93855,51871,6824,36013,17585,92349,84690,66781,38628,18166,51455,7936,13577,99601,25876,65818,29470,105250,94503,811,56620,21806
212,65548,107535,18451,49172,29,95777,6180,56872,2094,42546,24117,48182,90173,30274,60487,15432,30292,101,65639,90735,13423,43641,65146,89213,48766,86143,21122,71810,106635,73359,16541,62109,65693,79533,90799,4275,33465,8890,68289,5826,68803,75462,58063,32981,115926,93401,4320,24289,79584,749
215,48130,7177,101898,48654,18451,3100,29,71197,3614,6179,16428,39469,2094,87621,15432,75339,114769,35928,53850,26203,15980,628,640,27269,57996,83098,40092,669,18590,1695,69793,25772,66742,36034,13006,81107,2264,21727,69859,91881,749,8430,10479,107251,7419,96511,3851,69397,94491,40732
221,107016,95758,53776,71190,101402,22559,96291,23077,114217,74282,41003,12854,27704,112185,84553,101456,108624,9811,112723,89684,112214,30300,65630,84575,66152,68713,108138,102505,28780,56442,28288,82055,97933,36495,84121,98458,107676,112796,60063,96422,76458,95409,33975,104632,110777,54471,108744,78035,59609,31472
222,17925,1029,9256,28719,80440,19517,86591,51269,4685,49234,54872,603,46172,9311,109152,50276,115301,82035,74358,78462,45185,17539,12429,5778,86181,37029,28840,42155,42159,7344,98487,704,35012,72905,84690,87766,50909,12512,4852,30964,6900,91902,20230,35080,28958,45861,72486,30007,45880,57659
225,52742,38922,40460,109070,113694,73759,48165,50222,114224,114231,98876,88636,55365,88653,57934,44114,109651,31323,67170,76390,78952,75373,66157,57971,86148,109189,101511,66184,105615,11413,52373,89766,27838,51913,42185,29387,104651,110812,114397,57571,37094,92903,69369,46335,77569,116486,92423,53520,87830,60695
226,52742,38922,40460,109070,113694,73759,48165,50222,114224,114231,98876,88636,55365,88653,57934,44114,109651,31323,66653,67170,76390,78952,75373,66157,57971,109189,101511,66184,58509,105615,11413,52373,108182,89766,27838,51913,42185,29387,104651,114397,57571,37094,92903,69369,46335,77569,116486,92423,53520,87830
233,7177,101898,21527,90148,6180,39469,107570,25147,62532,79942,21577,3152,30291,7257,89179,30301,5735,91248,69752,89727,78980,27269,11958,68280,85181,10943,5826,36034,81107,69859,80106,27892,8965,47878,75021,88337,86290,97563,23852,47921,11575,52550,41287,14664,22344,74075,76635,29025,32099,12132
242,17925,107535,23587,92200,93252,83532,10837,46172,77404,9311,44641,50276,48231,59500,12910,43641,46207,27779,6285,65693,3242,74413,76974,42159,109772,84690,12512,24289,39140,37094,9962,6900,4852,18166,54011,43776,7936,20230,25876,18226,35129,61755,71486,16705,115527,37704,63818,96075,1357,50513
243,31744,18945,64006,60935,52742,92167,108557,4114,93717,28182,75291,544,28710,35906,55365,56395,102988,56414,27234,76390,78952,16496,100977,27765,78971,86656,6274,16018,88213,9376,17061,8366,18621,15558,85194,29387,43723,2268,31465,29424,7418,19712,92935,7437,40207,23311,89364,97046,29470,27424
